dates,shore,Hs,Tp,Dir,Eng,,,real_dates
15/09/2006,376.2411413,1.7002184,7.7595253,234.59898,10.9910873,,,
16/09/2006,376.2084135,1.8017924,6.2688513,233.02702,9.972259006,,,
17/09/2006,376.1732458,2.0481856,8.157039,232.39055,16.76745833,,,
18/09/2006,376.1356669,2.1399267,11.740194,233.33359,26.34323757,,,
19/09/2006,376.0957228,1.9948211,9.252396,232.07918,18.04089998,,,
20/09/2006,376.0534772,1.8028425,9.215737,230.37663,14.67714982,,,
21/09/2006,376.0090128,1.5107218,8.090787,235.42586,9.048067679,,,
22/09/2006,375.9624313,1.5277145,8.885813,247.35193,10.16196397,,,
23/09/2006,375.913853,1.7306715,11.791077,239.82484,17.30528832,,,
24/09/2006,375.8634174,2.0091407,13.000513,239.07838,25.71445196,,,
25/09/2006,375.8112816,1.9059439,15.892317,238.8557,28.28808355,,,
26/09/2006,375.7576202,1.6407442,14.317443,239.14026,18.88614407,,,
27/09/2006,375.7026236,1.5053759,12.972351,238.74847,14.40471563,,,
28/09/2006,375.6464974,1.3863319,12.6914,237.00812,11.95198517,,,
29/09/2006,375.58946,1.4101026,13.870766,237.41022,13.51443681,,,
30/09/2006,375.5317417,1.6711973,15.489457,237.43152,21.19765034,,,
1/10/2006,375.4735826,1.6099092,14.477441,237.35591,18.38614362,,,
2/10/2006,375.4152308,1.7431773,15.121347,238.26457,22.51488242,,,
3/10/2006,375.3569405,1.7462322,15.26187,237.45215,22.80383103,,,
4/10/2006,375.2989702,1.9358242,14.370712,237.9381,26.38798298,,,
5/10/2006,375.2415806,2.118161,8.278374,238.18622,18.19948329,,,
6/10/2006,375.1850329,1.9268506,10.542977,237.38615,19.18030126,,,
7/10/2006,375.1295871,1.7616019,7.623966,238.19722,11.59291285,,,
8/10/2006,375.0754999,2.2277539,11.296858,238.90656,27.47186699,,,
9/10/2006,375.0230236,2.224317,9.752533,238.15186,23.64323347,,,
10/10/2006,374.9724047,2.5446951,7.131657,236.7215,22.62861818,,,
11/10/2006,374.9238822,2.4433122,7.4042077,235.8149,21.65871068,,,
12/10/2006,374.8776873,2.3611174,8.640852,235.90768,23.60411979,,,
13/10/2006,374.8340421,2.411427,11.489887,237.39096,32.73859792,,,
14/10/2006,374.7931593,2.2057016,9.021468,236.37231,21.50635496,,,
15/10/2006,374.7552418,2.1610243,10.862209,236.50703,24.85613137,,,
16/10/2006,374.7204829,2.1810718,9.172014,238.04875,21.37965605,,,
17/10/2006,374.6890665,2.3192086,13.508192,238.92993,35.60187987,,,
18/10/2006,374.6611676,2.0053222,11.763105,237.72157,23.17855604,,,
19/10/2006,374.6369515,1.623656,8.270737,236.5146,10.68386359,,,
20/10/2006,374.6165739,2.0677557,12.518801,237.60266,26.22752256,,,
21/10/2006,374.6001799,2.3407836,17.231108,239.12926,46.26278958,,,
22/10/2006,374.5879042,2.2534337,16.440855,238.27557,40.9081697,,,
23/10/2006,374.5798707,2.2809274,10.44083,238.70654,26.61668894,,,
24/10/2006,374.5761921,2.1910002,13.267909,234.6794,31.20925478,,,
25/10/2006,374.5769701,2.0400712,7.7253494,236.03897,15.75450856,,,
26/10/2006,374.5822957,1.7485234,12.698942,237.22531,19.024205,,,
27/10/2006,374.5922486,1.6474266,8.667677,238.08311,11.5268581,,,
28/10/2006,374.6068976,1.666615,9.0570755,237.91266,12.32692179,,,
29/10/2006,374.6263012,1.9654181,4.9203234,238.76015,9.31321505,,,
30/10/2006,374.6505072,2.438157,7.9618144,241.68066,23.19164021,,,
31/10/2006,374.6795533,1.9567308,11.776375,236.50703,22.09377205,,,
1/11/2006,374.7134673,1.6200284,7.423587,233.1425,9.546740961,,,
2/11/2006,374.7522676,1.4259496,6.1909523,233.65869,6.168248891,,,
3/11/2006,374.7959633,1.1341153,9.656018,233.63464,6.085672337,,,
4/11/2006,374.8445548,0.7699192,12.304579,234.45807,3.573988404,,,
5/11/2006,374.898034,1.0212766,8.340521,237.57724,4.262614154,,,
6/11/2006,374.956385,1.4077159,11.5307455,237.8123,11.1965313,,,
7/11/2006,375.0195841,1.5741102,7.880574,238.41718,9.568066778,,,
8/11/2006,375.0876007,1.8300498,8.274746,236.95587,13.57927451,,,
9/11/2006,375.1603972,2.4067495,7.027506,243.46227,19.94615023,,,
10/11/2006,375.23793,2.2308087,6.932137,237.38478,16.90393742,,,
11/11/2006,375.3201494,1.9458479,8.427298,233.95357,15.63515574,,,
12/11/2006,375.4070002,2.0025537,9.690004,235.31932,19.04093972,,,
13/11/2006,375.4984222,1.9642725,8.503478,235.73929,16.07667179,,,
14/11/2006,375.5943505,1.8364459,7.150655,237.55455,11.81675368,,,
15/11/2006,375.6947158,1.554349,5.9791174,244.96204,7.078320727,,,
16/11/2006,375.799445,1.3824179,5.844131,237.2858,5.47261277,,,
17/11/2006,375.9084612,1.5481439,11.790027,238.6055,13.84629345,,,
18/11/2006,376.0216845,1.7378314,9.163041,237.1126,13.55972837,,,
19/11/2006,376.139032,1.8793094,6.497679,235.08768,11.24477848,,,
20/11/2006,376.260418,1.7736304,7.127934,234.58318,10.98717388,,,
21/11/2006,376.3857547,1.6753976,7.221203,234.30136,9.932107509,,,
22/11/2006,376.5149523,1.5040393,9.608381,232.9088,10.65036924,,,
23/11/2006,376.6479191,1.4152576,9.162469,233.76866,8.992482261,,,
24/11/2006,376.7845619,1.6375939,6.604217,238.14085,8.678203674,,,
25/11/2006,376.9247865,1.7019367,6.7062683,236.10013,9.518396923,,,
26/11/2006,377.0684974,1.7857543,6.714001,235.97572,10.49109672,,,
27/11/2006,377.2155983,1.9210272,8.54472,235.66092,15.45115482,,,
28/11/2006,377.3659925,1.8598347,7.649169,235.51865,12.96459723,,,
29/11/2006,377.5195825,1.8130572,7.1180058,234.51031,11.46508897,,,
30/11/2006,377.6762709,2.182313,7.4855433,237.05486,17.46841441,,,
1/12/2006,377.8359599,2.202074,7.8529854,238.03983,18.6592717,,,
2/12/2006,377.998552,1.7957782,7.695469,234.72614,12.16008367,,,
3/12/2006,378.1639497,1.2915359,9.807712,233.87314,8.016351456,,,
4/12/2006,378.3320558,1.7669479,11.063353,238.3017,16.92506472,,,
5/12/2006,378.5027736,2.103173,8.928294,236.64038,19.35149661,,,
6/12/2006,378.6760068,1.6770205,10.074343,234.80588,13.88319923,,,
7/12/2006,378.8516597,1.458312,5.754299,236.62045,5.996383543,,,
8/12/2006,379.0296374,1.9845109,4.2056775,237.88928,8.115943674,,,
9/12/2006,379.2098456,2.1376357,9.555494,238.25221,21.39521287,,,
10/12/2006,379.3921909,1.9735326,11.775039,237.70508,22.47227515,,,
11/12/2006,379.5765807,1.587666,7.98358,236.57097,9.86079773,,,
12/12/2006,379.7629233,1.3591247,8.012983,234.40446,7.252853608,,,
13/12/2006,379.9511279,1.4827508,6.7363396,235.39148,7.256987705,,,
14/12/2006,380.1411048,1.6230834,6.678393,236.47542,8.620842769,,,
15/12/2006,380.3327651,1.5369745,8.730493,235.16466,10.10574122,,,
16/12/2006,380.526021,1.3604611,8.509874,234.788,7.71776351,,,
17/12/2006,380.7207858,1.6529636,8.779084,235.9441,11.75362593,,,
18/12/2006,380.9169735,1.6458993,6.89271,235.14404,9.14939985,,,
19/12/2006,381.1144994,1.6074271,6.7385354,235.42998,8.531475857,,,
20/12/2006,381.3132796,2.1748667,7.6243486,236.66444,17.67112148,,,
21/12/2006,381.5132312,2.3587308,7.7704086,236.63832,21.18345002,,,
22/12/2006,381.7142722,2.0031264,12.218852,234.93097,24.02388244,,,
23/12/2006,381.9163218,1.6669968,9.193303,233.8312,12.51806454,,,
24/12/2006,382.1192996,1.4244221,10.216107,233.18375,10.15684721,,,
25/12/2006,382.3231264,1.3949237,12.773117,235.71454,12.17850213,,,
26/12/2006,382.5277237,1.4819871,11.4938965,237.0253,12.36950182,,,
27/12/2006,382.7330137,1.4635625,11.400055,238.3553,11.96535459,,,
28/12/2006,382.9389196,1.9526259,9.768952,245.71262,18.25081012,,,
29/12/2006,383.1453649,1.7440364,8.392645,236.27335,12.50852276,,,
30/12/2006,383.352274,1.6482859,11.1496525,232.51564,14.84302774,,,
31/12/2006,383.5595716,1.5606496,9.493825,235.67673,11.3304749,,,
1/01/2007,383.7671833,1.244663,10.114533,235.69254,7.677953449,,,
2/01/2007,383.9750348,1.2088639,10.626031,234.25737,7.608901739,,,
3/01/2007,384.1830523,1.3306763,5.600506,236.52904,4.859238223,,,
4/01/2007,384.3911625,1.133447,11.193089,236.04446,7.046094632,,,
5/01/2007,384.5992921,1.014785,10.8964815,235.81696,5.49832547,,,
6/01/2007,384.8073684,1.2712021,8.745003,237.63498,6.924449401,,,
7/01/2007,385.0153185,1.2795074,9.400174,235.93585,7.540802676,,,
8/01/2007,385.2230698,1.0315868,9.672152,234.99283,5.043485141,,,
9/01/2007,385.4305497,0.81287813,11.422107,236.9222,3.698223746,,,
10/01/2007,385.6376856,0.9798451,7.9491177,240.81119,3.739640528,,,
11/01/2007,385.8444048,0.97698116,8.127922,237.56418,3.801438642,,,
12/01/2007,386.0506344,0.8954547,7.8358016,236.5531,3.078695606,,,
13/01/2007,386.2563016,0.7911123,9.595877,235.73653,2.942774786,,,
14/01/2007,386.4613331,0.89765036,11.132182,239.75473,4.395323012,,,
15/01/2007,386.6656553,1.1895801,11.809788,238.86531,8.188899902,,,
16/01/2007,386.8691945,1.4896243,7.726972,236.58403,8.401540303,,,
17/01/2007,387.0718764,1.6296703,7.3718452,235.84238,9.593383117,,,
18/01/2007,387.2736264,1.4747318,7.435329,235.98535,7.923596662,,,
19/01/2007,387.4743695,1.1154044,10.53028,234.90485,6.41949265,,,
20/01/2007,387.6740301,1.1474804,8.726101,236.43556,5.629980203,,,
21/01/2007,387.872532,1.6512452,8.681901,237.23631,11.59936048,,,
22/01/2007,388.0697987,1.5415568,9.1068125,236.45755,10.60428857,,,
23/01/2007,388.265753,1.4365461,11.364351,235.47946,11.49158288,,,
24/01/2007,388.4603172,1.4093388,11.76511,237.81987,11.45045882,,,
25/01/2007,388.6534127,1.4164032,12.730063,237.72571,12.51412335,,,
26/01/2007,388.8449607,1.3893868,9.679121,236.75723,9.155421349,,,
27/01/2007,389.0348817,1.3538741,6.987888,236.36613,6.276226033,,,
28/01/2007,389.2230954,1.1101539,10.30718,236.16199,6.224469144,,,
29/01/2007,389.4095211,1.4007471,10.060309,243.49251,9.672235545,,,
30/01/2007,389.5940776,1.9245594,10.758249,241.58238,19.52541671,,,
31/01/2007,389.776683,1.8267086,10.636818,236.53659,17.39187299,,,
1/02/2007,389.957255,1.8721495,13.45435,237.15039,23.10680257,,,
2/02/2007,390.1357109,2.1460364,10.483885,236.8294,23.6587882,,,
3/02/2007,390.3119674,1.8205988,9.35712,234.53093,15.19731213,,,
4/02/2007,390.485941,1.4135393,8.272646,235.6245,8.099464301,,,
5/02/2007,390.657548,1.1767879,9.654968,236.41632,6.551538646,,,
6/02/2007,390.8267043,1.2000811,12.156514,235.49802,8.578795728,,,
7/02/2007,390.9933258,1.1945442,10.385652,234.1364,7.261632969,,,
8/02/2007,391.1573284,1.2009404,10.888557,234.74951,7.695012306,,,
9/02/2007,391.3186281,1.1886255,13.28977,235.3743,9.200334789,,,
10/02/2007,391.4771409,1.2131598,12.670016,236.48848,9.137118661,,,
11/02/2007,391.6327834,1.1881481,10.557201,235.0588,7.302743149,,,
12/02/2007,391.7854726,1.0011337,11.5359,234.69589,5.66541495,,,
13/02/2007,391.9351261,1.046861,12.662475,234.755,6.799746506,,,
14/02/2007,392.0816621,1.1917758,11.509553,234.53093,8.010205576,,,
15/02/2007,392.225,1.3389816,3.326452,232.20772,2.922311851,,,
16/02/2007,392.3650604,1.7826995,9.546712,231.09834,14.86641276,,,
17/02/2007,392.5017649,1.4031336,9.995681,235.7551,9.64287455,,,
18/02/2007,392.635037,1.2461903,13.57664,236.64658,10.33135097,,,
19/02/2007,392.7648017,1.1735421,13.873725,235.75578,9.362385304,,,
20/02/2007,392.8909863,1.1028031,12.083006,236.5256,7.200572503,,,
21/02/2007,393.0135201,1.1995084,16.921326,240.66066,11.92990705,,,
22/02/2007,393.132335,1.2943044,15.018627,238.1223,12.32818567,,,
23/02/2007,393.2473659,1.4241358,13.240988,235.98398,13.15889071,,,
24/02/2007,393.3585505,1.3870956,13.685946,236.20049,12.90279182,,,
25/02/2007,393.4658302,1.2143053,12.26878,236.22247,8.864479501,,,
26/02/2007,393.5691498,1.0774096,11.038723,235.65474,6.278799245,,,
27/02/2007,393.6684583,1.6299567,12.58343,231.85373,16.38125808,,,
28/02/2007,393.7637093,1.7426045,15.276763,232.16235,22.73134239,,,
1/03/2007,393.8548607,1.7206478,15.295952,232.49503,22.18996203,,,
2/03/2007,393.941876,1.5930121,14.827031,232.9033,18.43692227,,,
3/03/2007,394.0247239,1.4133483,13.97358,231.95615,13.67735651,,,
4/03/2007,394.1033789,1.1896756,13.317073,229.74565,9.235533101,,,
5/03/2007,394.1778213,0.9375545,13.088436,233.2834,5.637374401,,,
6/03/2007,394.248036,0.9139748,16.420902,236.37302,6.721427715,,,
7/03/2007,394.3140126,0.9745946,14.4331455,235.50078,6.717459724,,,
8/03/2007,394.3757446,1.3767855,13.139795,234.40584,12.20442258,,,
9/03/2007,394.4332294,1.3336357,12.9229965,233.4903,11.2624722,,,
10/03/2007,394.4864672,1.2477179,14.081551,233.95906,10.74185742,,,
11/03/2007,394.5354613,1.165905,12.6434765,234.41684,8.421489573,,,
12/03/2007,394.5802173,1.1490078,12.68949,236.14206,8.208923371,,,
13/03/2007,394.6207429,2.0799751,6.6654096,237.4865,14.12990346,,,
14/03/2007,394.6570472,2.6235487,7.3714633,237.84254,24.86154123,,,
15/03/2007,394.689141,2.538108,8.60658,236.51117,27.16732548,,,
16/03/2007,394.7170357,2.204747,7.8781877,233.19199,18.7646265,,,
17/03/2007,394.7407435,1.798642,10.143459,231.88123,16.0794659,,,
18/03/2007,394.7602772,2.0073268,7.581103,237.11603,14.96802994,,,
19/03/2007,394.7756492,2.0252743,10.322359,234.52818,20.74639979,,,
20/03/2007,394.7868722,1.9654181,8.335079,233.87796,15.77668313,,,
21/03/2007,394.7939581,1.5520579,8.801805,232.31494,10.38923716,,,
22/03/2007,394.7969185,1.3833725,5.8722925,232.57613,5.506581051,,,
23/03/2007,394.7957637,1.4882877,5.968712,234.3371,6.478142382,,,
24/03/2007,394.7905034,1.7044188,11.364733,236.82666,16.17737113,,,
25/03/2007,394.7811458,1.4246131,15.303875,237.5745,15.21918362,,,
26/03/2007,394.7676978,1.3483372,13.827329,237.11397,12.31775069,,,
27/03/2007,394.7501647,1.216501,8.83178,237.04868,6.404264538,,,
28/03/2007,394.7285502,1.1720147,6.3127646,238.079,4.248951685,,,
29/03/2007,394.7028563,1.1692462,6.338922,238.09,4.246424649,,,
30/03/2007,394.673083,1.2256656,7.3418694,236.43488,5.404390592,,,
31/03/2007,394.6392285,1.2026587,9.459648,240.34586,6.704337224,,,
1/04/2007,394.601289,1.3495781,7.3942795,244.34962,6.599149803,,,
2/04/2007,394.5592586,1.5881433,10.338397,244.65755,12.77699306,,,
3/04/2007,394.5131293,1.4733953,10.625839,238.27283,11.30310785,,,
4/04/2007,394.4628912,1.8266131,10.112338,236.98749,16.5325861,,,
5/04/2007,394.4085323,1.7994058,14.429995,236.18468,22.89393749,,,
6/04/2007,394.3500383,1.5154951,11.786972,234.45944,13.2650046,,,
7/04/2007,394.2873932,1.4837055,11.937137,233.92195,12.87631734,,,
8/04/2007,394.2205788,1.5750648,14.262169,234.88835,17.33718207,,,
9/04/2007,394.1495753,1.4643263,12.621711,234.17627,13.26142022,,,
10/04/2007,394.0743607,1.5420341,14.116777,233.70474,16.44824589,,,
11/04/2007,393.9949115,1.6874262,9.854393,234.14603,13.74914,,,
12/04/2007,393.9112026,2.462787,6.3807354,235.0753,18.9635884,,,
13/04/2007,393.8232074,2.6404457,7.545781,235.74753,25.77832876,,,
14/04/2007,393.7308978,2.518347,8.515602,234.39209,26.46321328,,,
15/04/2007,393.6342447,2.2832186,8.728583,233.74324,22.29640341,,,
16/04/2007,393.5332179,2.118161,10.254866,235.63205,22.54467634,,,
17/04/2007,393.4277865,1.9490937,6.9991527,236.27403,13.028877,,,
18/04/2007,393.3179187,1.8274722,10.329137,234.15977,16.90291766,,,
19/04/2007,393.2035827,1.6455173,10.88407,232.43591,14.44083519,,,
20/04/2007,393.0847463,1.1488168,12.0773735,230.75949,7.810343475,,,
21/04/2007,392.9613775,0.9449052,13.828666,236.6067,6.049964766,,,
22/04/2007,392.8334472,1.0239496,14.918486,236.2864,7.664397004,,,
23/04/2007,392.7009323,1.3848045,17.362848,238.1498,16.31525912,,,
24/04/2007,392.5638184,1.5471892,16.184055,237.66109,18.98323728,,,
25/04/2007,392.4221024,1.3615112,14.629897,236.81085,13.28861702,,,
26/04/2007,392.2757949,1.1789836,13.427907,235.0863,9.145762782,,,
27/04/2007,392.1249217,1.1028986,12.669443,232.38506,7.551353006,,,
28/04/2007,391.9695252,1.297741,12.880419,232.25926,10.62923777,,,
29/04/2007,391.8096647,1.3142564,14.50207,237.40196,12.2740045,,,
30/04/2007,391.6454156,1.0410377,13.064188,237.30505,6.937634503,,,
1/05/2007,391.4768691,0.9576974,14.098162,236.06302,6.336000363,,,
2/05/2007,391.3041292,1.3454732,13.741316,235.8149,12.18918056,,,
3/05/2007,391.127311,1.3516784,10.089235,238.22746,9.032356393,,,
4/05/2007,390.9465376,1.056312,14.164032,238.54913,7.744036769,,,
5/05/2007,390.7619369,0.9060513,13.74208,239.11688,5.527822995,,,
6/05/2007,390.5736394,1.4254723,14.678489,239.13612,14.61487135,,,
7/05/2007,390.3817766,2.0232694,15.169079,239.37395,30.42725119,,,
8/05/2007,390.1864822,2.0453217,14.687176,238.84744,30.10631708,,,
9/05/2007,389.9878932,1.9800241,8.407728,238.78146,16.15160504,,,
10/05/2007,389.7861521,1.8632714,10.474529,238.92442,17.81897913,,,
11/05/2007,389.581409,2.01821,13.168053,239.92795,26.28151238,,,
12/05/2007,389.3738231,2.1695206,11.772652,236.33177,27.15175729,,,
13/05/2007,389.1635653,2.1782079,11.318147,237.88379,26.31298196,,,
14/05/2007,388.9508192,2.180499,8.413837,235.13855,19.602071,,,
15/05/2007,388.7357827,1.9614086,11.750886,235.79976,22.15148487,,,
16/05/2007,388.5186687,1.8247038,6.900347,235.72897,11.25775424,,,
17/05/2007,388.2997054,2.0237467,4.3623347,232.58301,8.75441985,,,
18/05/2007,388.079137,2.0687103,13.531772,232.28607,28.37593007,,,
19/05/2007,387.8572226,2.040835,9.116359,240.0723,18.60515476,,,
20/05/2007,387.6342359,2.0150595,9.237694,238.84882,18.3795723,,,
21/05/2007,387.410464,1.8935335,10.753762,238.21509,18.89306795,,,
22/05/2007,387.186206,1.7970191,8.1283045,236.83215,12.86179049,,,
23/05/2007,386.9617714,1.5996945,7.06025,237.36829,8.852995894,,,
24/05/2007,386.7374776,1.6889536,9.688572,241.25864,13.54226438,,,
25/05/2007,386.5136475,1.7847997,9.305092,238.13399,14.52431703,,,
26/05/2007,386.2906068,2.037398,7.8554673,238.20547,15.97790579,,,
27/05/2007,386.0686811,2.4271786,9.130583,236.76135,26.35712629,,,
28/05/2007,385.8481934,2.332478,14.266847,236.52766,38.03287851,,,
29/05/2007,385.6294613,1.7899548,8.261286,236.88646,12.96963834,,,
30/05/2007,385.4127953,1.5446117,7.1257386,236.80948,8.330376055,,,
31/05/2007,385.1984964,1.3984559,7.2260714,237.7958,6.924618945,,,
1/06/2007,384.9868549,1.3641843,8.044295,238.52164,7.335507455,,,
2/06/2007,384.7781496,1.6499088,7.0257874,237.9752,9.371539969,,,
3/06/2007,384.5726473,1.575733,7.3415833,234.98457,8.93204848,,,
4/06/2007,384.3706031,1.5846112,8.545578,235.81557,10.51436296,,,
5/06/2007,384.1722611,1.8966838,9.795588,236.1785,17.26698295,,,
6/06/2007,383.9778559,2.2266083,10.519588,234.52681,25.55538677,,,
7/06/2007,383.7876143,2.395198,3.843391,234.8801,10.80422176,,,
8/06/2007,383.6017575,2.5095644,8.230546,235.35437,25.39928063,,,
9/06/2007,383.4204996,2.35138,13.233828,235.38736,35.85314072,,,
10/06/2007,383.2440466,2.0095227,9.832437,234.28624,19.45553086,,,
11/06/2007,383.0725954,1.7998831,10.248756,234.3591,16.26881168,,,
12/06/2007,382.9063326,1.7105285,10.131908,233.69513,14.52606378,,,
13/06/2007,382.7454338,1.5916755,13.655398,235.61624,16.95155353,,,
14/06/2007,382.5900626,1.5009845,11.9928875,235.0588,13.23952045,,,
15/06/2007,382.4403703,1.6759704,15.313994,233.75423,21.07740987,,,
16/06/2007,382.2964952,1.714729,13.896063,234.18726,20.02068073,,,
17/06/2007,382.1585624,1.8742497,15.183781,236.0747,26.13550591,,,
18/06/2007,382.0266832,1.7489052,14.668751,236.66788,21.9847613,,,
19/06/2007,381.9009556,1.6820801,15.1518,237.90166,21.0064979,,,
20/06/2007,381.7814634,1.3670481,7.7827234,237.39304,7.126811417,,,
21/06/2007,381.6682773,1.9288553,8.332215,248.2496,15.18993254,,,
22/06/2007,381.5614542,2.3284686,6.505889,242.99762,17.28396988,,,
23/06/2007,381.461038,2.689228,7.8141313,237.27686,27.69057878,,,
24/06/2007,381.3670595,2.5970097,8.253362,234.93784,27.27558774,,,
25/06/2007,381.2795373,2.4859848,9.140416,233.37619,27.67954709,,,
26/06/2007,381.1984778,2.1351535,7.5473084,232.9033,16.85956566,,,
27/06/2007,381.1238758,1.513013,6.244508,232.8923,7.004540093,,,
28/06/2007,381.055715,1.040083,9.057458,238.10098,4.801074054,,,
29/06/2007,380.9939688,0.7309698,11.705541,240.92734,3.064689211,,,
30/06/2007,380.9386003,0.86280596,9.619551,241.94736,3.508949794,,,
1/07/2007,380.8895635,1.2850443,7.641818,253.6968,6.183423176,,,
2/07/2007,380.8468036,1.7078556,9.490866,249.84836,13.56451337,,,
3/07/2007,380.8102573,1.7696209,6.024558,252.61491,9.244464256,,,
4/07/2007,380.779854,1.5755421,6.5939074,251.14539,8.020453935,,,
5/07/2007,380.755516,1.7826995,6.453479,252.73796,10.04954193,,,
6/07/2007,380.7371589,1.7684753,6.4330497,250.7962,9.858503243,,,
7/07/2007,380.7246927,1.6246107,8.002864,249.5095,10.34999488,,,
8/07/2007,380.718022,1.1025167,9.916445,239.4358,5.906394358,,,
9/07/2007,380.7170464,0.8460997,12.918892,239.41519,4.531734205,,,
10/07/2007,380.7216614,1.2345438,11.582106,234.41684,8.649611886,,,
11/07/2007,380.7317586,1.674825,12.50448,236.2273,17.18702015,,,
12/07/2007,380.7472265,1.7109103,13.495018,237.78688,19.35637512,,,
13/07/2007,380.7679505,1.3630387,8.376512,238.65637,7.625628932,,,
14/07/2007,380.7938137,1.2456176,8.298899,236.96893,6.309370504,,,
15/07/2007,380.8246973,1.1808928,14.307323,236.14137,9.776320061,,,
16/07/2007,380.860481,1.1398432,11.801768,235.65955,7.513345814,,,
17/07/2007,380.9010431,1.2604146,7.114856,237.26518,5.538460275,,,
18/07/2007,380.9462612,1.5605541,8.495746,237.81781,10.13806935,,,
19/07/2007,380.9960125,1.5553037,8.969058,238.47215,10.63098053,,,
20/07/2007,381.050174,1.5153996,10.391857,238.79245,11.69347465,,,
21/07/2007,381.1086228,1.3306763,11.508884,237.0411,9.985599344,,,
22/07/2007,381.1712367,1.7415544,11.089319,234.38521,16.48067695,,,
23/07/2007,381.2378938,1.8763499,6.9885564,235.01825,12.0562213,,,
24/07/2007,381.3084737,1.8714813,7.673703,236.63763,13.16958381,,,
25/07/2007,381.3828568,1.7371631,8.705481,235.23409,12.87271172,,,
26/07/2007,381.4609252,1.6757796,7.217861,232.36581,9.932038464,,,
27/07/2007,381.5425625,1.5069988,6.3175383,237.14215,7.030233933,,,
28/07/2007,381.6276542,1.0920156,7.0528994,238.83507,4.121178774,,,
29/07/2007,381.7160878,0.83464396,12.725385,240.02829,4.343796994,,,
30/07/2007,381.8077531,1.095166,11.277575,242.01541,6.627835317,,,
31/07/2007,381.9025421,1.71597,7.6684527,257.65863,11.0642812,,,
1/08/2007,382.0003494,1.5738237,6.877627,251.1495,8.347316116,,,
2/08/2007,382.1010719,1.6494315,8.5775585,240.41183,11.43479379,,,
3/08/2007,382.2046096,1.6005538,11.78048,239.21036,14.78766556,,,
4/08/2007,382.3108651,1.9001206,10.9887,240.55893,19.4403791,,,
5/08/2007,382.419744,2.0278516,14.901684,240.14651,30.02643481,,,
6/08/2007,382.5311547,2.0293791,7.0213003,242.17624,14.16902593,,,
7/08/2007,382.6450088,2.0664194,11.009033,245.01566,23.03468059,,,
8/08/2007,382.7612211,2.2036014,9.792532,244.33519,23.3000664,,,
9/08/2007,382.8797093,2.1036503,12.698274,239.0179,27.53517666,,,
10/08/2007,383.0003946,2.0652738,17.340605,238.71272,36.24228714,,,
11/08/2007,383.1232014,2.325891,16.074844,238.64124,42.61098401,,,
12/08/2007,383.248057,2.382024,9.88561,239.30522,27.48475176,,,
13/08/2007,383.3748926,2.0772069,14.173005,238.57663,29.96522434,,,
14/08/2007,383.5036421,1.6629874,13.081562,238.19585,17.72693292,,,
15/08/2007,383.6342431,1.172492,12.413408,238.035,8.361936905,,,
16/08/2007,383.7666363,1.0249043,10.074057,238.43642,5.185219126,,,
17/08/2007,383.9007657,1.5160679,8.897937,238.62888,10.0212688,,,
18/08/2007,384.0365787,1.6939178,8.742998,238.72647,12.29252563,,,
19/08/2007,384.1740258,1.6584051,10.236918,237.32841,13.79578933,,,
20/08/2007,384.3130606,1.3629432,12.065823,236.18056,10.98268543,,,
21/08/2007,384.4536402,1.6220331,7.0613003,236.06851,9.1033279,,,
22/08/2007,384.5957243,2.063078,15.574898,234.3646,32.48273484,,,
23/08/2007,384.7392763,2.0993545,16.132313,233.24149,34.83888766,,,
24/08/2007,384.884262,1.9702868,14.941111,233.81198,28.4209027,,,
25/08/2007,385.0306505,1.8912424,13.24662,233.65388,23.21643592,,,
26/08/2007,385.1784137,1.8374006,15.661102,234.64915,25.90753573,,,
27/08/2007,385.3275263,1.8879966,12.172743,235.29251,21.26115966,,,
28/08/2007,385.4779656,2.3157718,7.115906,234.66565,18.69897516,,,
29/08/2007,385.6297118,2.2123842,11.714418,235.30695,28.09557296,,,
30/08/2007,385.7827473,2.19816,6.4928102,230.34776,15.3726022,,,
31/08/2007,385.9370573,2.1519551,7.6854453,233.75217,17.43939953,,,
1/09/2007,386.0926289,2.0426488,9.236167,237.68446,18.88318567,,,
2/09/2007,386.249452,2.2946744,11.198148,237.80956,28.89245358,,,
3/09/2007,386.4075181,2.1588287,8.702904,238.72372,19.87451956,,,
4/09/2007,386.5668211,2.2089474,12.86209,239.07152,30.75235455,,,
5/09/2007,386.7273565,2.0419805,10.327132,238.26045,21.0998316,,,
6/09/2007,386.8891217,1.7118651,7.329841,237.81918,10.52518432,,,
7/09/2007,387.0521157,1.4902925,6.6044083,236.10701,7.187420041,,,
8/09/2007,387.216339,1.5192182,6.5789194,235.12617,7.4403087,,,
9/09/2007,387.3817934,1.6500041,11.200249,235.32138,14.94148643,,,
10/09/2007,387.548482,1.9691412,10.998437,236.34277,20.89684731,,,
11/09/2007,387.7164087,1.7831769,7.129175,238.04875,11.10770186,,,
12/09/2007,387.8855787,1.5295283,12.815886,237.11809,14.69128384,,,
13/09/2007,388.0559975,1.343564,7.4944215,235.33925,6.629044163,,,
14/09/2007,388.2276714,1.0982208,10.074438,234.36185,5.95382737,,,
15/09/2007,388.400607,0.96743476,12.515268,237.08441,5.739573333,,,
16/09/2007,388.574811,0.93516785,10.020979,237.30092,4.294230654,,,
17/09/2007,388.7502904,1.1133996,8.948342,238.73334,5.435515971,,,
