t,shore,Hs,Tp,Dir,Eng
4/01/2013,,0.95071175,11.447575,155.3576875,5.069992308
5/01/2013,,0.748802875,11.01085,95.116375,3.025184961
6/01/2013,,1.577530375,13.0824375,68.714925,15.9529208
7/01/2013,,1.35901825,5.33511,216.7467625,4.828253188
8/01/2013,,0.687218875,7.92230125,190.618375,1.833317108
9/01/2013,,0.696363125,6.57997875,189.0927388,1.563479179
10/01/2013,,0.716214,6.333955,144.048515,1.592049863
11/01/2013,,0.528902375,9.31390625,23.9083125,1.276670951
12/01/2013,,0.48663575,8.5080325,39.42205,0.987263865
13/01/2013,368.7978067,0.661218125,9.58813125,52.5003,2.054090386
14/01/2013,,0.935435,8.62457625,72.73572888,3.697950358
15/01/2013,,1.19748125,8.12825625,242.1565375,5.711246576
16/01/2013,,0.9350455,9.81340625,300.456925,4.204180436
17/01/2013,,1.158171625,8.76266,273.55395,5.759408489
18/01/2013,,0.95765875,10.32577375,158.3704875,4.640237902
19/01/2013,,0.83613325,9.80053875,259.4585875,3.357353093
20/01/2013,,0.73514125,9.15508625,201.6719875,2.42437672
21/01/2013,,0.4949645,9.62944625,53.6302625,1.15596716
22/01/2013,,0.68213025,4.9657475,34.2358,1.132179616
23/01/2013,,0.67772575,7.155625,27.6305,1.610466245
24/01/2013,,0.596693875,10.06315625,47.4752,1.755631869
25/01/2013,,1.025052125,8.44220625,77.1917625,4.346542583
26/01/2013,,0.9555695,7.68476875,76.8919875,3.438360762
27/01/2013,,1.006551,7.85495,75.7875875,3.899519301
28/01/2013,,0.945323,8.86335625,71.732675,3.881099122
29/01/2013,,0.862276875,8.0806975,67.564675,2.94400408
30/01/2013,,0.90831575,10.32577375,61.3115625,4.174383783
31/01/2013,,1.11013875,10.7197,56.1467875,6.473411811
1/02/2013,,1.3142925,10.194465,47.909825,8.628684276
2/02/2013,,1.265705,9.66923,41.1713125,7.590195503
3/02/2013,,1.1907475,8.9585825,34.9174375,6.224073811
4/02/2013,,1.5968375,6.8353425,7.60887075,8.540392033
5/02/2013,,1.12341475,7.3454475,149.3206561,4.542496303
6/02/2013,,0.518354625,8.7333075,34.914875,1.149817165
7/02/2013,,0.377061375,9.82627375,35.6491625,0.684556081
8/02/2013,,0.482131,9.66923,47.1385,1.101331558
9/02/2013,,0.54448775,10.07602375,37.43931875,1.463731736
10/02/2013,,0.47995875,9.9318475,44.588475,1.121073146
11/02/2013,,0.526919375,11.31626625,49.86085,1.539527933
12/02/2013,,0.5720415,8.9769625,67.50311875,1.439396905
13/02/2013,,0.62862825,9.195465,24.27109,1.780563898
14/02/2013,,0.688072125,5.93546875,225.5656,1.376952729
15/02/2013,,0.608662875,5.34414875,274.850375,0.970126223
16/02/2013,,0.52746825,5.33667875,179.2128125,0.727544877
17/02/2013,,0.325928,8.7333075,34.855025,0.454588218
18/02/2013,,0.491136375,7.9393975,43.7811,0.938399628
19/02/2013,,0.55112825,6.8973525,54.4389125,1.026558841
20/02/2013,,0.599785625,8.230545,60.1791625,1.450830843
21/02/2013,,0.54602375,9.07702375,58.284125,1.326058301
22/02/2013,,0.626341375,9.66923,77.80425,1.858703743
23/02/2013,,0.64913475,9.57652375,68.4961875,1.977305105
24/02/2013,,0.475433,8.9585825,58.0246125,0.992233815
25/02/2013,,0.466977125,8.198,74.124725,0.875982052
26/02/2013,,0.662671375,7.385205,81.623525,1.589114012
27/02/2013,,0.81887625,8.993405,80.301125,2.954995217
28/02/2013,,0.542193375,11.3305325,94.0007,1.632130251
1/03/2013,,0.7578335,9.10827125,177.94575,2.56318312
2/03/2013,,0.646700875,9.07702375,181.7608375,1.8601435
3/03/2013,,0.466988375,9.31390625,20.5985625,0.995268093
4/03/2013,,0.719555125,6.1878,192.35765,1.569858431
5/03/2013,,0.724631375,9.195465,50.5704125,2.365941728
6/03/2013,,0.534576125,9.07702375,88.0531625,1.271038393
7/03/2013,,0.634554375,8.800675,69.543575,1.736399886
8/03/2013,,0.65406025,10.3943075,69.599725,2.178849096
9/03/2013,,0.74452725,12.3684625,73.599,3.359487211
10/03/2013,,0.702125,11.156425,56.9693375,2.694945606
11/03/2013,,0.692749875,10.06315625,60.151075,2.366373037
12/03/2013,,0.57345225,9.55078875,50.391475,1.538968892
13/03/2013,,0.525836,8.7217,27.53875,1.181674477
14/03/2013,,0.528970375,8.41280625,21.096725,1.153452374
15/03/2013,,0.630434875,7.46965875,17.4378875,1.454712938
16/03/2013,,0.84337,6.2663625,21.735525,2.18397615
17/03/2013,,1.6997375,7.32568625,136.8267461,10.37070084
18/03/2013,,1.26766,7.0091875,211.8502188,5.519113575
19/03/2013,,0.92259925,6.5785325,258.38097,2.743792717
20/03/2013,,0.47407475,8.88787125,62.560425,0.978785404
21/03/2013,,0.421411375,10.17627875,54.6016,0.885518386
22/03/2013,,0.376123375,9.9318475,44.311525,0.688472775
23/03/2013,,0.45432075,8.57429625,63.2258125,0.86720088
24/03/2013,,0.45270775,8.61486625,60.0529875,0.865128218
25/03/2013,,0.4874895,8.85174875,56.5345625,1.03075557
26/03/2013,,0.527309875,9.80053875,57.40615,1.335296895
27/03/2013,,0.55555675,10.7197,61.2909625,1.621196169
28/03/2013,,0.4424805,11.738725,55.9404875,1.126173441
29/03/2013,,0.447936375,9.2446225,42.270625,0.90890381
30/03/2013,,0.470240375,8.08895125,38.1735125,0.876451983
31/03/2013,,0.546706,5.30634125,18.11756875,0.777139416
1/04/2013,,0.401167875,8.7217,50.1419125,0.687779964
2/04/2013,,0.461687625,8.40119875,44.5312375,0.877473091
3/04/2013,,0.619658125,8.7217,26.5504325,1.640973325
4/04/2013,,0.658449,8.61486625,62.96895375,1.830159346
5/04/2013,,0.583775,9.97045,74.0476375,1.664952412
6/04/2013,,0.448047125,10.7197,82.0418625,1.054450267
7/04/2013,,0.30762275,10.32577375,59.6019625,0.478801592
8/04/2013,,0.275370875,8.4262725,53.99155,0.313088841
9/04/2013,,0.319170625,5.8817175,55.9953625,0.293593252
10/04/2013,,0.377743625,5.2584125,62.408225,0.367658845
11/04/2013,,0.478435375,3.5232975,181.9608,0.395177275
12/04/2013,,0.42412525,4.34581375,176.7572413,0.383049983
13/04/2013,,0.260986125,10.184845,18.8218875,0.33992675
14/04/2013,,0.548108875,7.3399025,15.12218125,1.080488228
15/04/2013,,2.7753025,9.2389875,19.7405125,34.86913013
16/04/2013,,2.33956375,10.4570825,24.602925,28.04635208
17/04/2013,,1.4930375,9.31390625,253.4379988,10.17347621
18/04/2013,,0.734677,14.427875,49.1082125,3.815850391
19/04/2013,,0.620876625,7.74821125,201.6000625,1.463551983
20/04/2013,,0.627269,4.40970625,267.8346813,0.850184906
21/04/2013,,0.583711375,5.1700425,6.75797,0.86315046
22/04/2013,,0.745631375,6.78565625,52.47538,1.84857163
23/04/2013,,0.810220875,6.198535,341.727375,1.993847759
24/04/2013,,0.846776375,5.85958625,334.9635,2.058735231
25/04/2013,,0.762523,3.80785125,296.48825,1.084880618
26/04/2013,,0.843118375,3.86317375,277.046,1.345604498
27/04/2013,,0.737290375,4.41744,276.41975,1.176640705
28/04/2013,,0.45335375,7.83468625,301.478,0.789027453
29/04/2013,,0.44324125,4.1809675,287.800875,0.402488257
30/04/2013,,0.345954,8.31269625,287.9002875,0.487500095
1/05/2013,,0.48585175,7.329965,71.467,0.847823643
2/05/2013,,0.504451375,10.1454075,43.5141875,1.265039819
3/05/2013,,1.26923875,11.9001125,55.43975,9.393637408
4/05/2013,,1.3276775,11.8843,47.6327875,10.26490365
5/05/2013,,2.70396,8.9569525,298.635825,32.08905123
6/05/2013,,2.23657625,9.694965,337.768875,23.76346374
7/05/2013,,0.588755,7.7711425,163.9586125,1.31992778
8/05/2013,,0.863431875,5.21996,27.3203625,1.906862639
9/05/2013,,0.5873185,5.85958625,152.447025,0.990399456
10/05/2013,,0.727698125,6.300845,273.082825,1.634923318
11/05/2013,,0.6791085,6.29011625,108.7069875,1.421454899
12/05/2013,,0.412656625,7.6743,61.441075,0.640342749
13/05/2013,,0.349743625,6.75693875,44.8254625,0.404991284
14/05/2013,,0.37101975,6.28484375,30.67545,0.423920698
15/05/2013,,0.781428375,8.45695875,37.079975,2.530396898
16/05/2013,,0.871646,8.4671525,43.1485875,3.152199856
17/05/2013,,1.439091625,6.52089125,98.89308125,6.617286361
18/05/2013,,1.23652575,7.307725,301.2364125,5.475006075
19/05/2013,,1.13498625,7.2019175,328.455875,4.545958038
20/05/2013,,0.3690285,5.7965475,354.006625,0.386798958
21/05/2013,,0.505533,4.95482375,217.8333413,0.620473606
22/05/2013,,1.416064,6.6352175,330.888125,6.5195408
23/05/2013,,1.1761845,7.7916025,305.761875,5.281700515
24/05/2013,,0.37999575,8.0428525,134.5851538,0.569067342
25/05/2013,,1.996766,7.31342625,5.25405625,14.28799575
26/05/2013,,1.48311,8.86335625,136.0798838,9.553027147
27/05/2013,,1.103771,6.63134875,307.486875,3.958730229
28/05/2013,,0.88842975,4.51107,235.398875,1.744704303
29/05/2013,372.3842187,0.332749938,2.815425,243.97875,0.152748168
30/05/2013,,0.136936763,2.0516275,300.010375,0.018851014
31/05/2013,,0.18670475,2.1480525,284.864625,0.036690337
1/06/2013,,0.18801675,6.2103,218.338875,0.107572619
2/06/2013,,0.460417875,9.0332125,29.33575,0.938302037
3/06/2013,,1.331622625,12.207075,44.5610625,10.60644938
4/06/2013,,2.1108025,8.95698875,14.01104875,19.55479685
5/06/2013,,1.588527875,8.86335625,70.36849,10.95932903
6/06/2013,,0.6378895,6.872315,116.1043125,1.370219187
7/06/2013,,0.514494625,8.5312475,78.8700375,1.106548122
8/06/2013,,0.753062375,5.99362,41.165475,1.665509768
9/06/2013,,0.727819625,7.64051,40.1040125,1.983197435
10/06/2013,,0.75619075,11.33207875,73.3622375,3.175180254
11/06/2013,,0.92224075,13.0140125,76.3793875,5.423703198
12/06/2013,,0.9779715,12.207075,141.7775875,5.720843805
13/06/2013,,0.80764825,10.03516875,248.797375,3.207489717
14/06/2013,,0.446833625,11.17069125,104.7412875,1.092868284
15/06/2013,,0.992117625,5.66079625,10.43543875,2.730234395
16/06/2013,,2.3308525,9.52910875,224.254575,25.3675162
17/06/2013,,1.45672625,8.86335625,352.0225,9.216163653
18/06/2013,,0.95404775,7.192475,268.7632314,3.20785452
19/06/2013,,1.563875875,7.25599125,291.0502613,8.695556685
20/06/2013,,2.19119375,7.639675,308.5365,17.97349456
21/06/2013,,1.0170345,4.69428,251.82825,2.379230076
22/06/2013,372.2340495,0.714836625,3.56676,259.5625,0.893066007
23/06/2013,,0.44906625,2.835125,240.742375,0.280149031
24/06/2013,,0.3671635,2.726085,279.30125,0.180075436
25/06/2013,,0.29481175,7.795025,276.2425563,0.331973311
26/06/2013,,0.442809,6.4583025,116.2711945,0.620507938
27/06/2013,,1.69479,9.59557125,62.55845,13.50512786
28/06/2013,,0.822172375,9.55078875,19.01425,3.163450768
29/06/2013,,0.57427575,8.5080325,20.041225,1.374884372
30/06/2013,375.1054459,0.419252375,7.28884,266.8853825,0.627777231
1/07/2013,,0.365828875,6.04986875,285.153545,0.396732698
2/07/2013,,0.390359,6.86685125,57.766175,0.51272219
3/07/2013,,1.701509375,8.0046625,312.2207425,11.35554018
4/07/2013,,2.177575,10.7197,19.927835,24.90720271
5/07/2013,,1.45796875,10.06315625,28.7647,10.48157936
6/07/2013,,1.0145455,9.07702375,29.618625,4.578071905
7/07/2013,,0.9352565,8.7217,220.9288038,3.73816696
8/07/2013,366.1515306,0.741503375,8.61486625,138.0075375,2.320977249
9/07/2013,,0.779331375,6.87606625,186.4842625,2.046352536
10/07/2013,,0.607679625,7.68476875,191.4688625,1.390516778
11/07/2013,,0.380192625,7.17082875,52.833675,0.507893678
12/07/2013,,0.624856375,8.57485125,51.820825,1.640525876
13/07/2013,,1.38844125,11.7545375,60.6189375,11.10341677
14/07/2013,,1.46110625,11.59315,157.8567625,12.12721654
15/07/2013,,0.890206625,7.68150875,169.661,2.982800819
16/07/2013,,0.419774,4.8713225,194.649475,0.420604615
17/07/2013,,0.43794975,2.8466425,247.505625,0.267533132
18/07/2013,,0.462786625,2.95718,246.181375,0.310338344
19/07/2013,,0.269287125,5.07126,263.44635,0.180195166
20/07/2013,,0.1779735,9.944715,35.9321,0.154347324
21/07/2013,,0.4010585,9.07702375,32.69425,0.715409993
22/07/2013,,0.80116425,10.485615,48.6475875,3.297866804
23/07/2013,,1.2031425,12.3684625,62.68995,8.772955632
24/07/2013,368.5346452,1.14808375,11.8843,61.7887875,7.675679393
25/07/2013,,1.297245,11.8843,37.982725,9.799720681
26/07/2013,,0.941693125,11.8843,56.283075,5.164026782
27/07/2013,,0.77720375,11.447575,61.96305,3.388280469
28/07/2013,,0.692649625,10.7197,63.9411625,2.520031203
29/07/2013,,0.564044625,10.7197,61.3817375,1.671112322
30/07/2013,,0.645213875,9.82627375,57.8691625,2.004436651
31/07/2013,,1.162142875,7.2982825,48.902275,4.829873962
1/08/2013,,2.17485,9.9989825,44.9279375,23.17450711
2/08/2013,,2.53668875,11.447575,57.8278,36.09474211
3/08/2013,,1.62576875,12.0615,67.0034125,15.62121983
4/08/2013,,0.734775625,10.194465,54.0867375,2.696932028
5/08/2013,,0.556442,9.66923,86.3094125,1.466992105
6/08/2013,,0.42729325,9.97045,40.1124625,0.891995995
7/08/2013,,0.4582525,8.78452875,27.32900375,0.903908009
8/08/2013,,0.40780575,8.3168325,44.201,0.677736265
9/08/2013,,0.776786,6.52089125,57.01965,1.927994616
10/08/2013,,1.98226,10.59930125,50.1062625,20.40772299
11/08/2013,,1.80762375,8.1272825,255.673055,13.01240325
12/08/2013,,1.37705575,4.58796,273.90625,4.263033534
13/08/2013,,1.120356625,5.9920425,322.60325,3.685390723
14/08/2013,,0.916509375,4.83825375,282.530375,1.991400195
15/08/2013,,0.496617875,5.95838,277.9921469,0.720060474
16/08/2013,,1.35498875,6.6403875,355.245375,5.973940356
17/08/2013,361.8087443,1.34196625,7.9843325,345.708,7.045598351
18/08/2013,,0.46783025,7.533,189.6298375,0.807868449
19/08/2013,,0.477294,4.61490875,67.2079125,0.515146968
20/08/2013,,0.682500375,4.2685975,45.516875,0.974287374
21/08/2013,,1.5228675,6.5916125,15.38240625,7.490520301
22/08/2013,,0.711408,6.50469,13.5400375,1.613095847
23/08/2013,,0.340825375,5.27845125,23.3220375,0.300446008
24/08/2013,,0.8617705,4.98018125,270.32835,1.812276569
25/08/2013,362.8529533,0.93903925,7.577935,267.6081125,3.274269679
26/08/2013,,0.6290055,4.59956875,206.356795,0.891706804
27/08/2013,,0.383391,8.207125,309.444625,0.591113606
28/08/2013,,0.517862625,6.95432375,349.272,0.913860954
29/08/2013,,0.702877,5.953155,304.20175,1.441125938
30/08/2013,,0.828654125,3.82696625,143.146875,1.287648438
31/08/2013,,0.82177525,4.6424225,129.641,1.536196802
1/09/2013,,0.87024475,4.55338,114.11525,1.689712433
2/09/2013,371.9925481,0.670429375,13.1754,85.1760625,2.901789859
3/09/2013,,0.563987,12.3684625,85.9840875,1.927746768
4/09/2013,,0.605183875,8.65748125,156.619725,1.553682719
5/09/2013,,1.0262425,4.08138625,138.245,2.10622018
6/09/2013,,0.5056485,6.08297125,169.364825,0.762095313
7/09/2013,,0.77015725,4.90861375,307.82425,1.426637895
8/09/2013,,0.805465125,5.45106,302.83775,1.732888121
9/09/2013,,0.727708875,3.46526,280.878,0.899181263
10/09/2013,,0.9929755,5.3364375,332.97975,2.578247312
11/09/2013,,1.929375,6.94115,343.685,12.66078994
12/09/2013,,1.52128375,7.86703,263.580106,8.921283465
13/09/2013,,1.84006125,9.55078875,101.0834875,15.84527856
14/09/2013,,1.318954,9.07702375,323.453625,7.737467724
15/09/2013,,0.654779875,9.4323475,71.4934875,1.981556764
16/09/2013,,0.933889875,8.67062625,38.5528625,3.705423744
17/09/2013,,1.328831125,9.55078875,71.0896875,8.263706864
18/09/2013,,0.524601125,8.87177125,46.3580625,1.196368172
19/09/2013,,1.492186375,5.98966875,5.52007125,6.534991475
20/09/2013,,1.56519125,6.922265,134.8421829,8.309580966
21/09/2013,,1.6855425,7.09611,140.88684,9.878609862
22/09/2013,,1.208807125,7.86703,15.350075,5.632755609
23/09/2013,,0.8432935,8.84014125,49.4533875,3.080440255
24/09/2013,,2.880995,10.98681625,52.3234125,44.68409334
25/09/2013,,2.482245,11.156425,253.9724824,33.68297317
26/09/2013,,1.088248,7.5934725,296.88975,4.406484632
27/09/2013,,0.924603875,8.93972875,128.2813813,3.744827696
28/09/2013,,1.266434125,4.479135,291.239125,3.520103565
29/09/2013,,1.12014175,5.96378,332.657625,3.666601092
30/09/2013,,1.131745375,5.15351875,272.96975,3.234427324
1/10/2013,,0.398117625,4.90401625,207.5581125,0.380864759
2/10/2013,,0.180938,6.36956125,190.1323625,0.102179828
3/10/2013,,0.214868625,4.9368325,320.211375,0.111683877
4/10/2013,,0.326881625,9.6099675,143.4696238,0.503151782
5/10/2013,,0.353312625,11.915925,66.6049375,0.728856706
6/10/2013,,0.579514125,7.9449875,139.5190364,1.307426701
7/10/2013,,0.664345375,6.74842,182.1487913,1.459439229
8/10/2013,,1.739335,6.553465,336.063,9.714792677
9/10/2013,,0.988508125,6.425205,302.024,3.076405332
10/10/2013,,0.98171925,4.6430125,295.07575,2.192656227
11/10/2013,,2.064225,8.873825,323.934625,18.52767853
12/10/2013,,1.429728125,4.5942125,275.64775,4.601655265
13/10/2013,,0.553030375,3.5210325,303.006125,0.527672042
14/10/2013,,2.0680225,6.9073775,341.679375,14.47504061
15/10/2013,,1.888545,9.195465,334.991625,16.07031727
16/10/2013,,0.8603405,4.744125,297.82475,1.720651584
17/10/2013,,0.394325875,6.48260375,261.2190804,0.493919426
18/10/2013,,0.418508625,7.716245,286.2429063,0.662233146
19/10/2013,,0.457376,6.6212775,220.07525,0.678710572
20/10/2013,365.6590891,0.307735875,7.554755,103.6495375,0.350568363
21/10/2013,,0.290782,5.80364875,220.14035,0.240454129
22/10/2013,,0.4622165,3.26568,317.813375,0.341869688
23/10/2013,,0.424105625,4.33477,343.155625,0.382041203
24/10/2013,,0.803375125,5.05590375,346.93275,1.598938054
25/10/2013,,0.97310425,6.33936375,337.67775,2.941443365
26/10/2013,,0.5013895,6.41713125,137.3797463,0.790473785
27/10/2013,,0.55366575,6.6479025,220.6175725,0.998564308
28/10/2013,,0.61131875,7.217855,248.6435063,1.321720622
29/10/2013,,0.69054125,8.85174875,24.180525,2.068256565
30/10/2013,,0.8681115,6.01984625,184.5401013,2.222964351
31/10/2013,,1.6918625,6.96763,347.047,9.772626241
1/11/2013,,0.9318745,7.09611,256.3716138,3.019473863
2/11/2013,,0.579891375,5.38013875,248.997527,0.886508399
3/11/2013,,0.36705525,7.16138625,57.50764875,0.472776693
4/11/2013,,0.40153375,6.51298625,30.6805375,0.514541432
5/11/2013,356.7107439,1.239321125,6.23901375,19.9817375,4.695477112
6/11/2013,,1.141878875,7.577935,19.49655,4.841579113
7/11/2013,,0.923198875,7.5235575,20.22285,3.142026602
8/11/2013,,0.68712575,9.195465,50.787725,2.127366048
9/11/2013,,0.66236825,8.7217,55.622625,1.874978265
10/11/2013,,0.689947,6.42790875,160.81555,1.499330046
11/11/2013,,0.615171,10.194465,89.3600875,1.890393552
12/11/2013,,0.641889875,8.46546125,111.8098125,1.709101112
13/11/2013,,0.38253675,8.77682125,107.7197,0.629331777
14/11/2013,,0.220605,10.45773625,47.0132375,0.249381635
15/11/2013,,0.364964,9.694965,104.117677,0.632764901
16/11/2013,,0.401260625,8.86393625,100.7064838,0.699319751
17/11/2013,,0.38337675,6.92313,138.9931275,0.498597515
18/11/2013,,0.3862485,13.354325,9.605502125,0.976228839
19/11/2013,,0.596208,8.87665875,32.8565625,1.546112897
20/11/2013,,0.85263625,6.01639375,35.84955,2.143186264
21/11/2013,,1.07948125,7.99480125,30.5162875,4.564928276
22/11/2013,,1.21961,9.6820975,50.0766375,7.056794735
23/11/2013,,0.79651125,9.9575825,62.8554875,3.095521478
24/11/2013,,0.497154875,8.5080325,51.5523125,1.030406584
25/11/2013,,0.647565625,5.66149375,233.7857738,1.163307923
26/11/2013,,0.72895275,5.41989375,270.0779975,1.41119039
27/11/2013,,0.77687375,5.7558875,39.097,1.702194847
28/11/2013,,1.14121025,7.48157,340.879375,4.774414838
29/11/2013,,0.881441375,7.58812875,332.920625,2.888801069
30/11/2013,,1.249725125,7.12351375,340.569125,5.451541836
1/12/2013,,0.561873375,6.32232625,234.9946625,0.978024849
2/12/2013,,0.443466,4.86942125,42.1562875,0.469238982
3/12/2013,,1.064901625,6.58855125,28.1857,3.661044334
4/12/2013,,1.92204375,8.18753125,14.448775,14.82093452
5/12/2013,,1.818295,8.7217,20.0636875,14.12947135
6/12/2013,,1.2152625,8.7217,21.95909375,6.311570214
7/12/2013,363.6650595,0.953376875,8.18753125,12.4355275,3.646517295
8/12/2013,,0.87526675,8.51964,52.98328625,3.198145257
9/12/2013,,0.633666375,8.84014125,38.2088375,1.739308458
10/12/2013,,0.532964,8.7217,48.458075,1.213928126
11/12/2013,,0.540029125,8.40119875,41.398475,1.200526373
12/12/2013,,0.41596875,7.770665,36.5459375,0.658833505
13/12/2013,,0.498704375,8.18753125,31.7457375,0.997781407
14/12/2013,,0.6214995,8.84014125,40.2274875,1.673157604
15/12/2013,366.0433702,0.585717875,9.4323475,54.394525,1.585597048
16/12/2013,,0.620517625,8.7217,58.8069875,1.645528723
17/12/2013,,0.674116,8.9585825,61.4106625,1.99482429
18/12/2013,,0.72231375,7.17536,200.77385,1.834389432
19/12/2013,,0.71686925,6.8677275,185.5853125,1.72937445
20/12/2013,,0.47305325,10.32577375,46.0978875,1.132240658
21/12/2013,,0.80910825,4.27649625,264.4655,1.371820961
22/12/2013,,0.580908625,6.74928625,180.2933125,1.116013832
23/12/2013,,0.490163875,18.2206,26.4469675,2.145069439
24/12/2013,,0.85875275,10.86364125,216.0180616,3.925615657
25/12/2013,,1.010724375,8.26544,322.16875,4.137400252
26/12/2013,,0.541923125,14.427875,343.021625,2.076222142
27/12/2013,,0.487624,8.99632,350.4955,1.04816854
28/12/2013,,1.051798,6.16240625,138.8311663,3.340497005
29/12/2013,,1.0870455,6.4876525,3.87999625,3.756462906
30/12/2013,,0.7834535,6.80230375,132.2836625,2.045872436
31/12/2013,,0.6560065,7.97386375,39.7527875,1.68143923
1/01/2014,,0.64702225,7.4801975,26.5030225,1.534431749
2/01/2014,,0.727786875,7.1895675,190.5139688,1.865981286
3/01/2014,,1.03988175,5.6543525,349.504375,2.996034929
4/01/2014,,1.01804875,5.12912625,222.4622016,2.60481341
5/01/2014,,1.1374515,7.56973375,222.8088538,4.798908395
6/01/2014,,0.717489,8.9585825,36.9180875,2.259778497
7/01/2014,,1.0483485,6.17705625,142.0991988,3.326511219
8/01/2014,,0.81311425,8.7217,250.4513275,2.825532901
9/01/2014,,0.574451,8.61486625,90.34450375,1.39299834
10/01/2014,,0.433638125,8.13862125,103.883575,0.749897376
11/01/2014,,0.380487625,8.63808125,69.366555,0.612765686
12/01/2014,,0.583476,5.34537,282.6796596,0.891702216
13/01/2014,,1.231581625,16.5669875,137.156005,12.31306086
14/01/2014,,1.169092875,12.2387,203.3638625,8.196517997
15/01/2014,,0.577030375,10.194465,46.47480375,1.663251292
16/01/2014,,0.94703625,3.84172625,278.71525,1.688323638
17/01/2014,,0.765743875,4.6988675,242.105875,1.350070172
18/01/2014,,0.299447125,6.81532,90.071935,0.299448835
19/01/2014,,0.64018325,4.4019825,261.4791284,0.884001507
20/01/2014,,1.975448,8.11861375,57.60636875,15.52419768
21/01/2014,,1.827511375,10.3943075,332.54125,17.01029394
22/01/2014,,0.86414575,7.065945,324.25425,2.58547492
23/01/2014,,0.80713025,3.587805,252.530125,1.145281273
24/01/2014,,0.428521125,8.13862125,199.160625,0.732303974
25/01/2014,,0.680389625,5.93734375,44.1321875,1.346801647
26/01/2014,,0.837837875,8.2421525,44.421475,2.835023766
27/01/2014,,1.079386375,9.80053875,52.4510625,5.594997458
28/01/2014,,0.6568535,9.195465,45.297925,1.944047233
29/01/2014,,0.541075375,11.126975,35.4520125,1.596205234
30/01/2014,,0.60923525,11.7747125,123.2819875,2.141491913
31/01/2014,,0.848310125,7.9459925,121.2537625,2.801905811
1/02/2014,358.7731441,0.762321625,12.52985,85.252375,3.567947302
2/02/2014,,0.4472775,10.61692375,36.7254875,1.040755901
3/02/2014,,0.404858625,9.31390625,20.1113,0.748057073
4/02/2014,,0.4296125,4.88256125,266.12947,0.441568005
5/02/2014,,0.517707875,7.168215,185.1781738,0.941405314
6/02/2014,,1.4535175,7.93630875,56.387075,8.215900385
7/02/2014,,1.212815,7.41455875,27.940075,5.344049965
8/02/2014,,0.93746875,7.1244375,250.462765,3.068034651
9/02/2014,377.8246146,0.490111625,6.82636875,98.30258875,0.803481408
10/02/2014,,0.417928875,11.4398525,39.100325,0.979086947
11/02/2014,,0.542432625,9.66923,56.738775,1.394053933
12/02/2014,,0.699431875,9.66923,243.0160375,2.317815227
13/02/2014,,0.75175325,9.1812475,324.955375,2.542426482
14/02/2014,,0.567418875,10.194465,58.29230375,1.608303755
15/02/2014,,0.411234875,9.55078875,162.022925,0.791434896
16/02/2014,,0.5924675,6.90652625,54.1136375,1.187913481
17/02/2014,,1.03521375,9.07702375,52.9644125,4.766500198
18/02/2014,,1.137795,9.66923,53.0973375,6.133607944
19/02/2014,,1.55060125,9.66923,58.2842125,11.3916919
20/02/2014,,1.3049425,9.66923,56.8049,8.068089778
21/02/2014,,1.088640375,9.66923,54.6141625,5.615091598
22/02/2014,,0.895615375,9.4323475,46.637325,3.707310433
23/02/2014,,1.09058375,8.16112375,175.5218038,4.75624358
24/02/2014,,0.580976,8.40119875,46.36045,1.389484554
25/02/2014,375.2333302,0.4794265,8.4760225,38.52505,0.954623788
26/02/2014,,0.60140525,9.81539375,62.1555625,1.739555287
27/02/2014,,0.539079625,10.20873125,54.656,1.453696304
28/02/2014,,0.809512875,9.80053875,181.041825,3.146976871
1/03/2014,,0.617748,9.5058125,103.18645,1.777493494
2/03/2014,,0.45471725,8.7217,185.041125,0.883649597
3/03/2014,,0.801570625,6.563855,206.6716625,2.066515396
4/03/2014,,0.9977035,4.68919375,282.46525,2.287163697
5/03/2014,378.723563,0.7666225,3.512075,234.699,1.011400082
6/03/2014,,0.287859875,14.9213375,34.4479625,0.605851376
7/03/2014,,0.3160705,14.5176375,28.46335,0.710656864
8/03/2014,,0.41829425,11.624775,213.1015575,0.996654025
9/03/2014,,0.231739875,7.647985,41.14465625,0.201254057
10/03/2014,,0.31251,5.81428875,52.6519625,0.278240608
11/03/2014,,0.34016375,14.8246,41.595,0.84053369
12/03/2014,,0.467836,9.54795375,43.0923375,1.023985159
13/03/2014,,0.648926625,8.40119875,45.575725,1.733518679
14/03/2014,,2.012863,9.79217875,47.3621625,19.44033956
15/03/2014,,3.6183475,12.384275,25.6851375,79.44877661
16/03/2014,,1.65354,9.80053875,19.9674375,13.13032393
17/03/2014,,0.923068625,9.195465,43.92855,3.839173639
18/03/2014,,0.709329875,8.7217,51.9361375,2.150273621
19/03/2014,,0.6351045,8.7217,54.890625,1.723802888
20/03/2014,,0.781529375,9.4580825,58.8065625,2.830673574
21/03/2014,,1.388365,13.0140125,70.5303,12.29177532
22/03/2014,,1.14701625,13.712175,64.9935,8.839782279
23/03/2014,,0.95041825,14.070025,68.2786125,6.227596749
24/03/2014,,0.512520625,12.52985,64.467125,1.612741071
25/03/2014,,0.759077,4.55338,285.93325,1.285587499
26/03/2014,,0.667555625,7.19142625,254.769875,1.570312293
27/03/2014,,0.317512,9.55078875,18.89580125,0.471797469
28/03/2014,,0.2402265,9.58813125,58.0949125,0.271126444
