dates,observation,Yates,,,special_dates
13/02/2014,336.9980735,337.3704,,,
14/02/2014,336.9713145,337.9761,,,
15/02/2014,336.947775,338.60208,,,
16/02/2014,336.9274553,338.32278,,,
17/02/2014,336.9103551,338.46677,,,
18/02/2014,336.8964746,339.43976,,,
19/02/2014,336.8858138,339.3372,,,
20/02/2014,336.8783726,338.9078,,,
21/02/2014,336.8741511,338.9951,,,
22/02/2014,336.8761894,339.32407,,,
23/02/2014,336.8844875,339.5862,,,
24/02/2014,336.8990455,339.55087,,,
25/02/2014,336.9198634,340.2525,,,
26/02/2014,336.9469411,341.14816,,,
27/02/2014,336.9802787,341.80087,,,
28/02/2014,337.0198761,341.8219,,,
1/03/2014,337.0657334,341.40762,,,
2/03/2014,337.1131789,341.1208,,,
3/03/2014,337.1622126,340.88644,,,
4/03/2014,337.2128345,340.91098,,,
5/03/2014,337.2650445,340.36575,,,
6/03/2014,337.3188428,340.43842,,,
7/03/2014,337.3742293,340.18198,,,
8/03/2014,337.4312039,339.55923,,,
9/03/2014,337.4897668,339.00998,,,
10/03/2014,337.5491403,339.0137,,,
11/03/2014,337.6093245,338.94522,,,
12/03/2014,337.6703194,339.71323,,,
13/03/2014,337.732125,339.57812,,,
14/03/2014,337.7947412,339.74423,,,
15/03/2014,337.8581682,339.92517,,,
16/03/2014,337.9224058,340.12823,,,
17/03/2014,337.987454,340.27164,,,
18/03/2014,338.053313,340.29404,,,
19/03/2014,338.1007271,340.7325,,,
20/03/2014,338.1296965,340.30264,,,
21/03/2014,338.1402211,340.11896,,,
22/03/2014,338.1323008,340.39514,,,
23/03/2014,338.1059358,340.04056,,,
24/03/2014,338.0611259,340.33057,,,
25/03/2014,337.9978713,340.14053,,,
26/03/2014,337.9330902,340.24246,,,
27/03/2014,337.8878621,340.4276,,,
28/03/2014,337.8621869,341.08948,,,
29/03/2014,337.8560647,340.79556,,,
30/03/2014,337.8694955,340.75928,,,
31/03/2014,337.9024793,340.71915,,,
1/04/2014,337.9550161,340.16867,,,
2/04/2014,338.0271058,339.2599,,,
3/04/2014,338.1046534,337.76602,,,
4/04/2014,338.1786785,340.1009,,,
5/04/2014,338.2491812,340.73117,,,
6/04/2014,338.3161614,341.7461,,,
7/04/2014,338.3796192,342.194,,,
8/04/2014,338.4395544,342.14465,,,
9/04/2014,338.4959673,342.1023,,,
10/04/2014,338.5488576,341.29184,,,
11/04/2014,338.5982255,340.77356,,,
12/04/2014,338.644071,341.59714,,,
13/04/2014,338.686394,341.61868,,,
14/04/2014,338.7251945,341.06705,,,
15/04/2014,338.7604725,341.10257,,,
16/04/2014,338.7922281,340.97443,,,
17/04/2014,338.8204613,340.79236,,,
18/04/2014,338.8451719,340.08624,,,
19/04/2014,338.8663601,340.02188,,,
20/04/2014,338.8840259,339.99762,,,
21/04/2014,338.8981692,340.56638,,,
22/04/2014,338.90879,340.5913,,,
23/04/2014,338.9158884,340.1156,,,
24/04/2014,338.9194643,339.92523,,,
25/04/2014,338.9195177,339.7401,,,
26/04/2014,338.9160487,340.44232,,,
27/04/2014,338.9102808,340.3705,,,
28/04/2014,338.9195623,339.97855,,,
29/04/2014,338.9438931,339.4232,,,
30/04/2014,338.9832734,339.52072,,,
1/05/2014,339.037703,339.8677,,,
2/05/2014,339.1071821,340.62723,,,
3/05/2014,339.1917105,341.269,,,
4/05/2014,339.2912883,341.32175,,,
5/05/2014,339.4017914,341.40576,,,
6/05/2014,339.4988344,341.82986,,,
7/05/2014,339.5824171,341.07236,,,
8/05/2014,339.6525397,340.80286,,,
9/05/2014,339.7092021,340.6681,,,
10/05/2014,339.7524043,340.31693,,,
11/05/2014,339.7821463,339.7264,,,
12/05/2014,339.7984282,338.74484,,,
13/05/2014,339.8012498,338.29904,,,
14/05/2014,339.7906113,337.51447,,,
15/05/2014,339.7665127,336.63113,,,
16/05/2014,339.7289538,335.8369,,,
17/05/2014,339.6779348,336.30624,,,
18/05/2014,339.6134556,338.44232,,,
19/05/2014,339.5355162,339.18332,,,
20/05/2014,339.4441166,339.53207,,,
21/05/2014,339.3392568,339.67807,,,
22/05/2014,339.2319107,339.99734,,,
23/05/2014,339.1220783,340.32938,,,
24/05/2014,339.0097596,340.40485,,,
25/05/2014,338.8949545,339.87018,,,
26/05/2014,338.7776631,339.72354,,,
27/05/2014,338.6578854,339.41525,,,
28/05/2014,338.5356213,338.88406,,,
29/05/2014,338.4360688,339.53604,,,
30/05/2014,338.3592279,339.913,,,
31/05/2014,338.3050984,340.32224,,,
1/06/2014,338.2736805,340.58472,,,
2/06/2014,338.2649742,340.82413,,,
3/06/2014,338.2789793,341.18283,,,
4/06/2014,338.3156961,341.86154,,,
5/06/2014,338.3751243,342.07315,,,
6/06/2014,338.4132131,341.9253,,,
7/06/2014,338.4299625,342.6622,,,
8/06/2014,338.4253724,342.18756,,,
9/06/2014,338.3994429,342.34818,,,
10/06/2014,338.352174,343.1624,,,
11/06/2014,338.2835656,344.00845,,,
12/06/2014,338.1936177,344.8164,,,
13/06/2014,338.0823304,344.95224,,,
14/06/2014,337.9749213,345.44897,,,
15/06/2014,337.8713904,345.55014,,,
16/06/2014,337.7717377,345.50168,,,
17/06/2014,337.6759631,344.85037,,,
18/06/2014,337.5840668,344.60538,,,
19/06/2014,337.4960486,343.59857,,,
20/06/2014,337.4119086,342.78586,,,
21/06/2014,337.3316468,341.52676,,,
22/06/2014,337.2552632,341.47794,,,
23/06/2014,337.1797176,341.1575,,,
24/06/2014,337.1050099,341.2883,,,
25/06/2014,337.0311402,341.97363,,,
26/06/2014,336.9581085,340.45355,,,
27/06/2014,336.8859148,341.895,,,
28/06/2014,336.814559,342.70624,,,
29/06/2014,336.7440412,342.98526,,,
30/06/2014,336.6743614,344.03928,,,
1/07/2014,336.6101912,343.2275,,,
2/07/2014,336.5515307,342.64783,,,
3/07/2014,336.4983798,342.7988,,,
4/07/2014,336.4507385,342.99924,,,
5/07/2014,336.4086069,342.4456,,,
6/07/2014,336.3719848,341.63095,,,
7/07/2014,336.3408725,340.71756,,,
8/07/2014,336.3152697,339.66748,,,
9/07/2014,336.2959541,340.55792,,,
10/07/2014,336.2829257,341.7509,,,
11/07/2014,336.2761844,342.16995,,,
12/07/2014,336.2757303,341.78958,,,
13/07/2014,336.2815633,341.75784,,,
14/07/2014,336.2936835,342.7741,,,
15/07/2014,336.3120908,343.41336,,,
16/07/2014,336.3367853,343.22797,,,
17/07/2014,336.367767,343.74515,,,
18/07/2014,336.4050358,344.25998,,,
19/07/2014,336.4485917,342.38235,,,
20/07/2014,336.4984348,342.7618,,,
21/07/2014,336.5545651,341.71692,,,
22/07/2014,336.6169825,341.90945,,,
23/07/2014,336.685687,341.9689,,,
24/07/2014,336.7606787,343.15982,,,
25/07/2014,336.8250393,342.57547,,,
26/07/2014,336.8787687,342.46622,,,
27/07/2014,336.9218669,343.25586,,,
28/07/2014,336.9543339,343.8704,,,
29/07/2014,336.9761698,342.51443,,,
30/07/2014,336.9873745,342.37003,,,
31/07/2014,336.987948,342.4737,,,
1/08/2014,336.9710464,342.54373,,,
2/08/2014,336.9507648,341.986,,,
3/08/2014,336.9271032,341.4315,,,
4/08/2014,336.9000615,340.89285,,,
5/08/2014,336.8696398,340.98666,,,
6/08/2014,336.8358381,341.3359,,,
7/08/2014,336.7986564,340.9023,,,
8/08/2014,336.7580947,340.2676,,,
9/08/2014,336.7178148,340.3025,,,
10/08/2014,336.6778167,339.31985,,,
11/08/2014,336.6381004,338.2294,,,
12/08/2014,336.5986659,338.12717,,,
13/08/2014,336.5595132,337.76898,,,
14/08/2014,336.5206424,337.09036,,,
15/08/2014,336.4820534,336.77866,,,
16/08/2014,336.4437461,337.59033,,,
17/08/2014,336.4057207,337.84518,,,
18/08/2014,336.3679771,337.8502,,,
19/08/2014,336.3305154,338.2271,,,
20/08/2014,336.2933354,339.2253,,,
21/08/2014,336.2564373,339.64395,,,
22/08/2014,336.2198209,340.82086,,,
23/08/2014,336.1834864,340.54413,,,
24/08/2014,336.1474337,340.16907,,,
25/08/2014,336.1116628,340.3371,,,
26/08/2014,336.0749502,340.83548,,,
27/08/2014,336.0372958,341.51593,,,
28/08/2014,335.9986997,341.845,,,
29/08/2014,335.9591619,341.10526,,,
30/08/2014,335.9186823,340.05765,,,
31/08/2014,335.877261,339.03323,,,
1/09/2014,335.834898,339.19357,,,
2/09/2014,335.7969548,338.46854,,,
3/09/2014,335.7675556,338.55255,,,
4/09/2014,335.7467004,337.21927,,,
5/09/2014,335.7343892,337.4783,,,
6/09/2014,335.730622,338.65198,,,
7/09/2014,335.7353988,339.3829,,,
8/09/2014,335.7487195,340.21683,,,
9/09/2014,335.7705843,342.37442,,,
10/09/2014,335.7952091,343.05392,,,
11/09/2014,335.8225939,343.29,,,
12/09/2014,335.8527388,341.8116,,,
13/09/2014,335.8856437,340.26944,,,
14/09/2014,335.9213086,340.41373,,,
15/09/2014,335.9597336,340.16544,,,
16/09/2014,336.0009186,341.61713,,,
17/09/2014,336.0448637,341.606,,,
18/09/2014,336.0915687,341.40036,,,
19/09/2014,336.1410338,341.59705,,,
20/09/2014,336.193259,341.6732,,,
21/09/2014,336.2482442,342.79895,,,
22/09/2014,336.3059894,343.52283,,,
23/09/2014,336.3664946,343.9046,,,
24/09/2014,336.4297599,344.4313,,,
25/09/2014,336.4957852,344.08563,,,
26/09/2014,336.5645706,343.78235,,,
27/09/2014,336.6109181,343.30276,,,
28/09/2014,336.6348278,343.60898,,,
29/09/2014,336.6362997,342.83243,,,
30/09/2014,336.6153337,342.97403,,,
1/10/2014,336.5719299,342.24683,,,
2/10/2014,336.5060882,342.0604,,,
3/10/2014,336.4178088,342.9562,,,
4/10/2014,336.3099753,343.137,,,
5/10/2014,336.2266388,343.40305,,,
6/10/2014,336.1677993,342.85336,,,
7/10/2014,336.1334568,342.45242,,,
8/10/2014,336.1236113,341.76376,,,
9/10/2014,336.1382628,339.73447,,,
10/10/2014,336.1774113,338.33688,,,
11/10/2014,336.2410567,339.50473,,,
12/10/2014,336.3291992,340.97586,,,
13/10/2014,336.416621,341.42258,,,
14/10/2014,336.5033222,341.8137,,,
15/10/2014,336.5893027,342.28122,,,
16/10/2014,336.6745626,342.29214,,,
17/10/2014,336.7591019,342.53378,,,
18/10/2014,336.8429205,342.10376,,,
19/10/2014,336.9260185,341.65836,,,
20/10/2014,337.01874,340.93832,,,
21/10/2014,337.121085,341.1714,,,
22/10/2014,337.2330535,340.0574,,,
23/10/2014,337.3546455,338.97763,,,
24/10/2014,337.485861,338.79776,,,
25/10/2014,337.6267,338.52237,,,
26/10/2014,337.7771625,339.49304,,,
27/10/2014,337.9372485,339.60074,,,
28/10/2014,338.0848489,340.27756,,,
29/10/2014,338.2199635,340.65024,,,
30/10/2014,338.3425924,341.15405,,,
31/10/2014,338.4527357,341.37997,,,
1/11/2014,338.5503932,341.73755,,,
2/11/2014,338.635565,341.25394,,,
3/11/2014,338.7082511,340.26065,,,
4/11/2014,338.7684516,340.93823,,,
5/11/2014,338.8161663,341.37756,,,
6/11/2014,338.8513953,341.8985,,,
7/11/2014,338.8741386,342.33798,,,
8/11/2014,338.8843963,342.6265,,,
9/11/2014,338.8821682,342.73727,,,
10/11/2014,338.8674544,342.47644,,,
11/11/2014,338.8402549,341.3223,,,
12/11/2014,338.8005698,341.01758,,,
13/11/2014,338.7483989,341.29752,,,
14/11/2014,338.6837423,341.01495,,,
15/11/2014,338.6066,340.73224,,,
16/11/2014,338.5169721,341.4212,,,
17/11/2014,338.4148584,341.82016,,,
18/11/2014,338.300259,340.80856,,,
19/11/2014,338.1731739,341.1381,,,
20/11/2014,338.0336031,340.5815,,,
21/11/2014,337.8996695,340.42944,,,
22/11/2014,337.7713729,340.8279,,,
23/11/2014,337.6487134,340.89703,,,
24/11/2014,337.5316911,341.1935,,,
25/11/2014,337.4203058,341.80417,,,
26/11/2014,337.3145577,342.21118,,,
27/11/2014,337.2144467,341.87808,,,
28/11/2014,337.1199727,342.30368,,,
29/11/2014,337.0311359,342.6628,,,
30/11/2014,336.9547802,342.20752,,,
1/12/2014,336.8909055,341.99026,,,
2/12/2014,336.8395119,341.73843,,,
3/12/2014,336.8005994,341.20798,,,
4/12/2014,336.774168,341.08737,,,
5/12/2014,336.7602176,341.98315,,,
6/12/2014,336.7587484,342.39944,,,
7/12/2014,336.7697602,342.1428,,,
8/12/2014,336.7895912,342.493,,,
9/12/2014,336.8182415,342.5424,,,
10/12/2014,336.8557111,342.0942,,,
11/12/2014,336.9019999,340.9871,,,
12/12/2014,336.9571079,340.40686,,,
13/12/2014,337.0210352,340.06372,,,
14/12/2014,337.0937817,340.09723,,,
15/12/2014,337.1668097,340.04025,,,
16/12/2014,337.240119,340.22232,,,
17/12/2014,337.3137098,340.85083,,,
18/12/2014,337.387582,341.23593,,,
19/12/2014,337.4617357,340.9609,,,
20/12/2014,337.5361707,341.48074,,,
21/12/2014,337.6108872,341.87198,,,
22/12/2014,337.6858851,342.06247,,,
23/12/2014,337.7611644,343.15555,,,
24/12/2014,337.8367252,343.2393,,,
25/12/2014,337.9125673,343.41794,,,
26/12/2014,337.9886909,342.96274,,,
27/12/2014,338.0650959,343.4457,,,
28/12/2014,338.1417823,342.81497,,,
29/12/2014,338.2187502,342.37424,,,
30/12/2014,338.2959994,342.19916,,,
31/12/2014,338.3737558,342.08652,,,
1/01/2015,338.4466576,341.98712,,,
2/01/2015,338.5147048,341.68558,,,
3/01/2015,338.5778976,341.23132,,,
4/01/2015,338.6362358,340.6532,,,
5/01/2015,338.6897194,340.2026,,,
6/01/2015,338.7383485,340.22336,,,
7/01/2015,338.7821231,340.16885,,,
8/01/2015,338.8210431,340.3398,,,
9/01/2015,338.8608925,340.12476,,,
10/01/2015,338.9016714,340.3198,,,
11/01/2015,338.9433797,340.1685,,,
12/01/2015,338.9860173,340.13513,,,
13/01/2015,339.0295845,340.05283,,,
14/01/2015,339.074081,340.68698,,,
15/01/2015,339.1195069,340.78714,,,
16/01/2015,339.1658623,340.51468,,,
17/01/2015,339.213147,340.4927,,,
18/01/2015,339.2613612,340.49377,,,
19/01/2015,339.3105048,340.35822,,,
20/01/2015,339.3605778,339.817,,,
21/01/2015,339.4115803,339.61172,,,
22/01/2015,339.4635121,338.76447,,,
23/01/2015,339.5163734,338.50302,,,
24/01/2015,339.5701641,338.5183,,,
25/01/2015,339.6248842,338.95877,,,
26/01/2015,339.6805337,339.71298,,,
27/01/2015,339.7371126,339.6334,,,
28/01/2015,339.794621,339.8336,,,
29/01/2015,339.8530587,339.95804,,,
30/01/2015,339.9124259,340.12637,,,
31/01/2015,339.9727225,340.1196,,,
1/02/2015,340.0163222,339.56442,,,
2/02/2015,340.0403412,339.11392,,,
3/02/2015,340.0447795,339.55624,,,
4/02/2015,340.029637,339.68137,,,
5/02/2015,339.9949138,339.7351,,,
6/02/2015,339.9406099,340.08517,,,
7/02/2015,339.8667252,340.4128,,,
8/02/2015,339.7732598,340.99112,,,
9/02/2015,339.6777802,341.2615,,,
10/02/2015,339.5802862,341.7704,,,
11/02/2015,339.4807779,341.8163,,,
12/02/2015,339.3792553,342.16898,,,
13/02/2015,339.2757184,342.05374,,,
14/02/2015,339.1701672,342.65292,,,
15/02/2015,339.0626017,342.10806,,,
16/02/2015,338.9530219,341.53476,,,
17/02/2015,338.8414278,341.40533,,,
18/02/2015,338.7174752,341.15115,,,
19/02/2015,338.5811642,341.27298,,,
20/02/2015,338.4324947,340.74295,,,
21/02/2015,338.2714668,340.29388,,,
22/02/2015,338.0980805,339.42236,,,
23/02/2015,337.9123357,338.7965,,,
24/02/2015,337.7142324,339.00223,,,
25/02/2015,337.5037707,339.49722,,,
26/02/2015,337.3030598,339.25418,,,
27/02/2015,337.1120996,338.80365,,,
28/02/2015,336.9308902,338.78403,,,
1/03/2015,336.7594315,338.45035,,,
2/03/2015,336.5977236,339.36014,,,
3/03/2015,336.4457665,339.17075,,,
4/03/2015,336.3035601,339.05273,,,
5/03/2015,336.1711045,338.68033,,,
6/03/2015,336.0483996,338.5518,,,
7/03/2015,335.9354455,338.21268,,,
8/03/2015,335.8322421,338.04752,,,
9/03/2015,335.7387895,338.53214,,,
10/03/2015,335.6550877,338.88046,,,
11/03/2015,335.5811366,339.45837,,,
12/03/2015,335.5169363,339.20132,,,
13/03/2015,335.4624867,339.61728,,,
14/03/2015,335.4177879,339.9946,,,
15/03/2015,335.3828398,340.3243,,,
16/03/2015,335.3576426,340.11905,,,
17/03/2015,335.342196,340.8721,,,
18/03/2015,335.3365002,341.21024,,,
19/03/2015,335.3405552,341.42313,,,
20/03/2015,335.354361,342.1993,,,
21/03/2015,335.3779175,341.3549,,,
22/03/2015,335.3931019,341.1002,,,
23/03/2015,335.3999143,340.38846,,,
24/03/2015,335.3983547,340.5624,,,
25/03/2015,335.388423,341.28345,,,
26/03/2015,335.3701192,341.3917,,,
27/03/2015,335.3434435,341.02603,,,
28/03/2015,335.3083956,341.06485,,,
29/03/2015,335.2659655,341.6376,,,
30/03/2015,335.2161532,340.97888,,,
31/03/2015,335.1589586,340.75357,,,
1/04/2015,335.0943817,340.86746,,,
2/04/2015,335.0224226,339.8933,,,
3/04/2015,334.9430812,339.55432,,,
4/04/2015,334.8563576,338.7933,,,
5/04/2015,334.7622518,338.3301,,,
6/04/2015,334.6607636,337.81998,,,
7/04/2015,334.5518932,337.1187,,,
8/04/2015,334.4356406,336.58383,,,
9/04/2015,334.3120057,336.6254,,,
10/04/2015,334.1809886,336.82358,,,
11/04/2015,334.0425892,336.82962,,,
12/04/2015,333.8968075,337.45312,,,
13/04/2015,333.7436436,338.3561,,,
14/04/2015,333.600575,338.52762,,,
15/04/2015,333.4761394,338.26505,,,
16/04/2015,333.370337,337.321,,,
17/04/2015,333.2831676,338.03625,,,
18/04/2015,333.2146313,338.6179,,,
19/04/2015,333.1647281,338.38962,,,
20/04/2015,333.133458,338.54898,,,
21/04/2015,333.120821,338.25687,,,
22/04/2015,333.1085602,337.61133,,,
23/04/2015,333.0966756,337.57388,,,
24/04/2015,333.0851671,336.83972,,,
25/04/2015,333.0740348,336.715,,,
26/04/2015,333.0632787,337.05057,,,
27/04/2015,333.0528988,337.22482,,,
28/04/2015,333.0428951,337.8861,,,
29/04/2015,333.0332675,337.96265,,,
30/04/2015,333.0240162,337.82724,,,
1/05/2015,333.0149153,337.4924,,,
2/05/2015,333.005965,337.55292,,,
3/05/2015,332.9971652,337.46164,,,
4/05/2015,332.988516,337.06775,,,
5/05/2015,332.9800173,336.39078,,,
6/05/2015,332.9716691,336.84564,,,
7/05/2015,332.9634714,337.40106,,,
8/05/2015,332.9554242,338.36642,,,
9/05/2015,332.9475276,338.7172,,,
10/05/2015,332.9397815,339.19128,,,
11/05/2015,332.932186,338.83463,,,
12/05/2015,332.9247409,338.5693,,,
13/05/2015,332.9174464,337.7892,,,
14/05/2015,332.9103024,338.06686,,,
15/05/2015,332.903309,339.2554,,,
16/05/2015,332.8964661,340.38605,,,
17/05/2015,332.8897737,340.7211,,,
18/05/2015,332.8832318,340.72202,,,
19/05/2015,332.8768405,339.98578,,,
20/05/2015,332.8705996,339.4264,,,
21/05/2015,332.8645093,338.42178,,,
22/05/2015,332.8585696,336.81662,,,
23/05/2015,332.8527804,337.1859,,,
24/05/2015,332.8326617,338.35916,,,
25/05/2015,332.7982135,338.62253,,,
26/05/2015,332.7494359,339.10684,,,
27/05/2015,332.6863289,338.77533,,,
28/05/2015,332.6088924,339.25266,,,
29/05/2015,332.5171264,338.81027,,,
30/05/2015,332.411031,339.32224,,,
31/05/2015,332.2906061,339.43307,,,
1/06/2015,332.1754363,338.9823,,,
2/06/2015,332.0831478,339.46976,,,
3/06/2015,332.0137407,339.44507,,,
4/06/2015,331.967215,338.83682,,,
5/06/2015,331.9435707,337.72067,,,
6/06/2015,331.9428077,337.26718,,,
7/06/2015,331.9649261,336.7637,,,
8/06/2015,332.0099259,336.80173,,,
9/06/2015,332.077807,336.8756,,,
10/06/2015,332.1510031,336.70453,,,
11/06/2015,332.2295141,336.12152,,,
12/06/2015,332.3133401,336.02383,,,
13/06/2015,332.402481,335.77438,,,
14/06/2015,332.4969368,335.2529,,,
15/06/2015,332.5967076,334.14865,,,
16/06/2015,332.7017934,334.13007,,,
17/06/2015,332.8121941,334.33835,,,
18/06/2015,332.9279097,334.8333,,,
19/06/2015,333.0489403,334.43533,,,
20/06/2015,333.1752858,335.25308,,,
21/06/2015,333.3069463,334.34573,,,
22/06/2015,333.4439217,333.93527,,,
23/06/2015,333.586212,332.9987,,,
24/06/2015,333.7338173,333.4075,,,
25/06/2015,333.8800593,334.55643,,,
26/06/2015,334.0249379,334.9679,,,
27/06/2015,334.1684532,335.56497,,,
28/06/2015,334.3106052,336.3101,,,
29/06/2015,334.4513938,336.1745,,,
30/06/2015,334.5908191,336.34244,,,
1/07/2015,334.7288811,336.65738,,,
2/07/2015,334.8655797,336.0259,,,
3/07/2015,335.000915,335.50046,,,
4/07/2015,335.1348869,334.63303,,,
5/07/2015,335.2674956,334.73373,,,
6/07/2015,335.3987408,335.66364,,,
7/07/2015,335.5286228,336.50052,,,
8/07/2015,335.6571414,336.6641,,,
9/07/2015,335.7842967,336.6437,,,
10/07/2015,335.9100886,336.3078,,,
11/07/2015,336.0345172,337.0874,,,
12/07/2015,336.1575825,336.4968,,,
13/07/2015,336.2792844,336.858,,,
14/07/2015,336.399623,336.79892,,,
15/07/2015,336.5185983,337.02753,,,
16/07/2015,336.6362102,337.05557,,,
17/07/2015,336.7524588,337.79044,,,
18/07/2015,336.8673441,338.5483,,,
19/07/2015,336.980866,338.36124,,,
20/07/2015,337.0930246,338.92102,,,
21/07/2015,337.2038198,339.5441,,,
22/07/2015,337.3132518,339.33514,,,
23/07/2015,337.4213203,339.42014,,,
24/07/2015,337.5280256,340.01147,,,
25/07/2015,337.6333675,340.8586,,,
26/07/2015,337.7373461,341.43234,,,
27/07/2015,337.8487256,341.57556,,,
28/07/2015,337.9665164,341.70505,,,
29/07/2015,338.0907183,341.0153,,,
30/07/2015,338.2213314,340.75168,,,
31/07/2015,338.3583557,341.6414,,,
1/08/2015,338.5017912,343.38303,,,
2/08/2015,338.6516378,343.6296,,,
3/08/2015,338.8078957,343.49963,,,
4/08/2015,338.9566161,342.9799,,,
5/08/2015,339.0977992,343.12115,,,
6/08/2015,339.2314448,343.67593,,,
7/08/2015,339.357553,343.3032,,,
8/08/2015,339.4761239,342.97504,,,
9/08/2015,339.5871573,342.71933,,,
10/08/2015,339.6906533,342.54123,,,
11/08/2015,339.7866119,342.19858,,,
12/08/2015,339.8826363,342.23557,,,
13/08/2015,339.9612488,342.50073,,,
14/08/2015,340.0224495,342.09332,,,
15/08/2015,340.0662385,342.1782,,,
16/08/2015,340.0926156,341.8527,,,
17/08/2015,340.101581,341.5972,,,
18/08/2015,340.0931345,343.7375,,,
19/08/2015,340.0672763,344.37814,,,
20/08/2015,340.0240062,344.86105,,,
21/08/2015,339.9815813,344.37372,,,
22/08/2015,339.9400015,344.33527,,,
23/08/2015,339.8992667,343.9045,,,
24/08/2015,339.8593771,343.06546,,,
25/08/2015,339.8203326,342.86807,,,
26/08/2015,339.7821332,342.72537,,,
27/08/2015,339.744779,342.93958,,,
28/08/2015,339.7082698,343.83145,,,
29/08/2015,339.6726057,344.16464,,,
30/08/2015,339.6377868,344.46637,,,
31/08/2015,339.6038129,344.1434,,,
1/09/2015,339.5706842,342.9677,,,
2/09/2015,339.5384006,342.56735,,,
3/09/2015,339.506962,342.20734,,,
4/09/2015,339.4763686,342.01266,,,
5/09/2015,339.4466203,342.1437,,,
6/09/2015,339.4177171,341.69324,,,
7/09/2015,339.3896591,341.78885,,,
8/09/2015,339.3624461,341.58203,,,
9/09/2015,339.3360782,340.9756,,,
10/09/2015,339.3105555,340.74246,,,
11/09/2015,339.2858778,340.3515,,,
12/09/2015,339.2620453,339.4797,,,
13/09/2015,339.2390579,339.1781,,,
14/09/2015,339.2169155,338.95984,,,
15/09/2015,339.1956183,338.45276,,,
16/09/2015,339.1751662,338.7235,,,
17/09/2015,339.1555592,338.4681,,,
18/09/2015,339.1367974,338.32123,,,
19/09/2015,339.1188806,338.18588,,,
20/09/2015,339.1018089,338.51443,,,
21/09/2015,339.0855824,338.78513,,,
22/09/2015,339.0846809,338.7667,,,
23/09/2015,339.0991045,338.61246,,,
24/09/2015,339.1288533,338.50156,,,
25/09/2015,339.1739271,339.06616,,,
26/09/2015,339.234326,339.9161,,,
27/09/2015,339.31005,340.30356,,,
28/09/2015,339.4010991,340.37454,,,
29/09/2015,339.5042843,340.40366,,,
30/09/2015,339.600021,340.42398,,,
1/10/2015,339.6883093,340.18967,,,
2/10/2015,339.7691491,340.04776,,,
3/10/2015,339.8425405,339.9891,,,
4/10/2015,339.9084834,340.1617,,,
5/10/2015,339.9669779,340.57343,,,
6/10/2015,340.018024,338.78378,,,
7/10/2015,340.0616216,340.62067,,,
8/10/2015,340.0977708,341.389,,,
9/10/2015,340.1264715,341.40933,,,
10/10/2015,340.1477238,341.63492,,,
11/10/2015,340.1615276,341.991,,,
12/10/2015,340.167883,341.80124,,,
13/10/2015,340.1667899,341.59262,,,
14/10/2015,340.1582484,342.25333,,,
15/10/2015,340.1441148,343.48514,,,
16/10/2015,340.1243892,343.6571,,,
17/10/2015,340.0990715,343.2125,,,
18/10/2015,340.0681617,344.0377,,,
19/10/2015,340.0316598,343.48752,,,
20/10/2015,339.9895659,343.4716,,,
21/10/2015,339.9418799,343.22256,,,
22/10/2015,339.8886019,342.71912,,,
23/10/2015,339.8297317,341.91254,,,
24/10/2015,339.7719478,341.9866,,,
25/10/2015,339.7152501,342.0516,,,
26/10/2015,339.6596386,342.10043,,,
27/10/2015,339.6051133,342.12082,,,
28/10/2015,339.5516743,341.40244,,,
29/10/2015,339.4993214,340.70786,,,
30/10/2015,339.4480547,341.03458,,,
31/10/2015,339.3978743,340.62192,,,
1/11/2015,339.3487801,339.262,,,
2/11/2015,339.300772,338.53607,,,
3/11/2015,339.2538502,338.83316,,,
4/11/2015,339.2080146,337.8597,,,
5/11/2015,339.1632652,338.01062,,,
6/11/2015,339.1196021,338.096,,,
7/11/2015,339.0770251,337.58328,,,
8/11/2015,339.0369115,337.75946,,,
9/11/2015,338.9992612,337.4964,,,
10/11/2015,338.9640743,337.72812,,,
11/11/2015,338.9313507,338.54193,,,
12/11/2015,338.9010905,338.8784,,,
13/11/2015,338.8732937,338.48447,,,
14/11/2015,338.8479602,338.38022,,,
15/11/2015,338.82509,338.7323,,,
16/11/2015,338.8046832,338.43967,,,
17/11/2015,338.7867397,339.1511,,,
18/11/2015,338.7712596,339.72153,,,
19/11/2015,338.7582429,340.46445,,,
20/11/2015,338.7476895,341.15182,,,
21/11/2015,338.7395994,341.2186,,,
22/11/2015,338.7339727,341.4053,,,
23/11/2015,338.7308094,341.17807,,,
24/11/2015,338.7301094,341.33676,,,
25/11/2015,338.7231084,341.4918,,,
26/11/2015,338.7098065,341.57297,,,
27/11/2015,338.6902036,341.5589,,,
28/11/2015,338.6642997,341.78055,,,
29/11/2015,338.6320949,342.45966,,,
30/11/2015,338.5935891,342.37555,,,
1/12/2015,338.5487824,342.30923,,,
2/12/2015,338.4976747,342.06,,,
3/12/2015,338.4542146,342.1035,,,
4/12/2015,338.4184021,342.68292,,,
5/12/2015,338.3902373,342.11304,,,
6/12/2015,338.3697201,342.68057,,,
7/12/2015,338.3568505,343.35675,,,
8/12/2015,338.3516286,342.5726,,,
9/12/2015,338.3540542,342.75864,,,
10/12/2015,338.3641275,342.44827,,,
11/12/2015,338.3742453,342.8572,,,
12/12/2015,338.3844076,342.83862,,,
13/12/2015,338.3946144,343.04517,,,
