dates,shore,Hs,Tp,Dir,Eng,,real_dates
2014-03-08,363.4684968,1.3779311,8.486582,259.388,7.895577423,,
2014-03-09,363.3319402,1.4903879,6.880682,257.7858,7.489040838,,
2014-03-10,363.1972566,1.4153531,7.162397,259.19897,7.030465324,,
2014-03-11,363.0644476,1.176215,9.520555,257.99683,6.454041794,,
2014-03-12,362.9334889,1.0462883,7.9747972,258.3845,4.277780196,,
2014-03-13,362.8043303,1.0723499,6.974714,264.17743,3.930026829,,
2014-03-14,362.6768995,1.5425115,14.711615,266.25592,17.15194013,,
2014-03-15,362.5511073,1.698691,14.601735,263.97598,20.64568582,,
2014-03-16,362.4268547,1.7056597,10.285701,262.72366,14.66272712,,
2014-03-17,362.3040403,1.5231322,9.662319,258.51025,10.98380086,,
2014-03-18,362.1825679,1.5376427,9.455639,257.15,10.95463281,,
2014-03-19,362.0623521,1.5986444,7.9410987,262.00812,9.944441913,,
2014-03-20,361.9433229,1.713297,13.686996,259.46014,19.68654615,,
2014-03-21,361.8254279,1.5882388,14.084988,258.17896,17.40941445,,
2014-03-22,361.7086314,1.4290999,13.5951605,256.00214,13.60522088,,
2014-03-23,361.5929149,1.4459971,15.06531,255.32303,15.43508397,,
2014-03-24,361.4782775,1.3064284,13.554111,254.9079,11.33543898,,
2014-03-25,361.3647359,1.5873796,12.834978,255.39728,15.84720945,,
2014-03-26,361.2523246,1.6587869,10.091718,255.49762,13.60637324,,
2014-03-27,361.1410956,1.6276655,11.749167,255.28525,15.25223448,,
2014-03-28,361.0311182,1.5396473,13.962602,255.8516,16.21828501,,
2014-03-29,360.9224783,1.2251883,13.73177,253.17372,10.10016067,,
2014-03-30,360.8152781,1.1804155,12.338755,254.06245,8.424366027,,
2014-03-31,360.7096355,1.3364995,7.718858,284.44852,6.75595476,,
2014-04-01,360.6056825,1.1211323,11.810265,266.1047,7.273935608,,
2014-04-02,360.503565,1.1107266,14.595053,253.57582,8.822996392,,
2014-04-03,360.4034412,1.1073854,14.994666,256.72318,9.01011768,,
2014-04-04,360.3054803,1.1344972,14.708655,255.72308,9.276323767,,
2014-04-05,360.2098614,1.5501485,17.006672,260.23413,20.02451585,,
2014-04-06,360.1167718,1.4870467,14.885837,256.37604,16.1294127,,
2014-04-07,360.0264055,1.5394566,15.410509,256.21658,17.89567002,,
2014-04-08,359.9389614,1.4709132,14.965073,255.20758,15.86532637,,
2014-04-09,359.8546418,1.1410842,13.091108,253.20535,8.352334323,,
2014-04-10,359.7736503,0.9587475,12.34706,251.47255,5.561195051,,
2014-04-11,359.6961903,0.9475782,12.248637,250.66286,5.389071748,,
2014-04-12,359.6224628,1.0580304,13.521652,253.48993,7.416894938,,
2014-04-13,359.5526647,1.1291512,12.672976,253.63219,7.917332666,,
2014-04-14,359.4869868,1.2565005,8.522667,294.25412,6.593210346,,
2014-04-15,359.425612,1.565232,8.14797,288.10654,9.781443206,,
2014-04-16,359.3687133,1.5642772,15.306356,256.3348,18.35250372,,
2014-04-17,359.3164521,1.58127,11.984201,283.61066,14.68308211,,
2014-04-18,359.2689764,1.7361131,10.550519,326.20386,15.58209803,,
2014-04-19,359.2264189,1.6631782,7.107982,277.26715,9.634295598,,
2014-04-20,359.1888961,1.8663261,11.3499365,264.06195,19.37155888,,
2014-04-21,359.1565059,1.7854679,14.908462,261.3703,23.28804416,,
2014-04-22,359.129327,1.6357801,12.06735,260.1317,15.82187067,,
2014-04-23,359.1074174,1.4574529,7.0881257,259.71378,7.377624517,,
2014-04-24,359.0908133,1.4311047,9.346619,257.9047,9.379796923,,
2014-04-25,359.0795287,1.6985955,9.495447,267.20102,13.42429331,,
2014-04-26,359.0735543,1.7383087,13.484994,259.1213,19.96644035,,
2014-04-27,359.0728576,1.6930586,4.6169376,262.02396,6.484762354,,
2014-04-28,359.077382,1.9450842,11.862389,263.42133,21.99100381,,
2014-04-29,359.0870479,1.6377847,8.979464,258.71368,11.80212236,,
2014-04-30,359.1017521,1.3765947,6.236107,262.048,5.790576781,,
2014-05-01,359.1213687,1.3716304,12.440615,265.78235,11.46864564,,
2014-05-02,359.1457487,1.5001253,8.601234,264.91766,9.484444821,,
2014-05-03,359.1747198,1.5528216,8.540423,259.7949,10.09063713,,
2014-05-04,359.2080867,1.6098138,11.226597,270.07758,14.25592839,,
2014-05-05,359.245633,1.8867556,8.223196,298.73767,14.34392538,,
2014-05-06,359.2871224,1.8551569,10.156346,277.30426,17.12753484,,
2014-05-07,359.3323014,1.8951564,16.941088,263.66327,29.81449731,,
2014-05-08,359.3809018,1.6971637,9.77955,260.11246,13.80264823,,
2014-05-09,359.4326438,1.3965466,8.379566,255.85645,8.008081228,,
2014-05-10,359.4872394,1.3922507,8.9808,256.6015,8.529940362,,
2014-05-11,359.5443959,1.1289604,6.5672727,255.7499,4.101460635,,
2014-05-12,359.6038193,1.0857149,6.483264,259.62857,3.744737524,,
2014-05-13,359.6652182,1.5783106,11.382298,259.4141,13.89347802,,
2014-05-14,359.7283067,1.6903856,14.060167,258.80032,19.68602933,,
2014-05-15,359.7928085,1.6687152,15.405927,258.52472,21.02075737,,
2014-05-16,359.858459,1.5670457,14.282503,259.53714,17.18556157,,
2014-05-17,359.9250113,1.6589779,15.726209,259.36392,21.20807861,,
2014-05-18,359.9922346,1.6896219,15.581963,258.9247,21.79702934,,
2014-05-19,360.0599143,1.704037,12.216847,258.0188,17.38254074,,
2014-05-20,360.127851,1.5992173,11.947256,257.52872,14.97197896,,
2014-05-21,360.1958598,1.7160654,9.7737255,256.6661,14.10340208,,
2014-05-22,360.2637693,1.6732019,7.2954736,256.76233,10.0079763,,
2014-05-23,360.331421,1.8602166,7.664825,258.9027,12.99646839,,
2014-05-24,360.3986681,1.9086169,8.402382,273.67236,14.99809265,,
2014-05-25,360.4653751,2.0783522,9.388241,262.01434,19.87094863,,
2014-05-26,360.5314162,1.9436523,13.968998,260.52484,25.8582118,,
2014-05-27,360.5966749,1.4415103,6.659682,257.6023,6.780864591,,
2014-05-28,360.6610424,1.3785038,8.116276,265.89987,7.557337583,,
2014-05-29,360.7244172,1.7565423,8.782903,279.589,13.27857258,,
2014-05-30,360.7867036,1.5968305,7.0687466,261.05136,8.831940443,,
2014-05-31,360.8478108,1.5012709,12.392215,250.94467,13.68557827,,
2014-06-01,360.9076518,1.4893378,14.561258,257.60022,15.82637316,,
2014-06-02,360.9661435,1.4514384,15.009462,255.87428,15.49381704,,
2014-06-03,361.0232061,1.4439924,15.324781,256.12448,15.65741894,,
2014-06-04,361.0787638,1.3617022,14.683929,255.6736,13.34143775,,
2014-06-05,361.1327441,1.2655697,9.382036,256.75546,7.363178215,,
2014-06-06,361.185078,1.3969284,13.468765,261.72632,12.87870363,,
2014-06-07,361.2357,1.4007471,13.68566,258.04355,13.1577397,,
2014-06-08,361.2845478,1.2103913,10.660398,261.66104,7.652812731,,
2014-06-09,361.3315627,1.3947328,6.839632,261.37305,6.519448279,,
2014-06-10,361.3766891,1.2310115,8.248016,262.6769,6.124488097,,
2014-06-11,361.4198747,1.1304877,7.715326,262.3147,4.831500672,,
2014-06-12,361.4610706,1.1941625,12.388587,266.07172,8.656547434,,
2014-06-13,361.5002309,1.2377895,12.062004,266.09164,9.055431231,,
2014-06-14,361.5373133,1.1627547,8.624432,264.5733,5.71350734,,
2014-06-15,361.5722784,1.2415125,9.159891,263.5299,6.918127773,,
2014-06-16,361.6050903,1.7457547,7.2524195,290.75418,10.83042344,,
2014-06-17,361.6357163,1.8411236,8.8578415,279.8598,14.71261514,,
2014-06-18,361.664127,1.7358266,8.2614765,266.9941,12.19737652,,
2014-06-19,361.6902966,1.8737724,5.8321023,258.313,10.03355622,,
2014-06-20,361.7142023,1.8071384,13.795635,258.64636,22.07601112,,
2014-06-21,361.7358252,1.673202,9.464899,257.71844,12.98400919,,
2014-06-22,361.7551497,1.5935849,12.621329,256.21176,15.70549322,,
2014-06-23,361.7721637,1.2918224,13.315068,256.52725,10.88792424,,
2014-06-24,361.7868591,1.4092433,10.802162,284.254,10.51183956,,
2014-06-25,361.7992314,1.8596436,6.205272,315.48135,10.51517107,,
2014-06-26,361.80928,1.749478,5.979308,282.9879,8.96734701,,
2014-06-27,361.8170083,1.8187851,6.972232,275.7261,11.30135937,,
2014-06-28,361.8224239,1.9251323,14.45978,264.72177,26.25904496,,
2014-06-29,361.8255386,1.7408862,11.7797165,270.30234,17.49329757,,
2014-06-30,361.8263686,1.8349185,9.363898,294.7119,15.44849985,,
2014-07-01,361.8249345,1.8086658,9.764943,280.2729,15.65245435,,
2014-07-02,361.8212618,1.8919106,12.916696,262.9869,22.65420047,,
2014-07-03,361.8153807,1.8022697,8.74128,262.09885,13.9126761,,
2014-07-04,361.8073265,1.8270903,6.5054116,260.94962,10.64120681,,
2014-07-05,361.7971396,1.817162,6.1987805,256.73346,10.02973898,,
2014-07-06,361.7848658,1.5852795,13.977685,255.38629,17.21246286,,
2014-07-07,361.7705566,1.3852819,13.809095,256.8242,12.98487033,,
2014-07-08,361.7542692,1.4682401,9.142899,272.99396,9.657710095,,
2014-07-09,361.7360666,1.5884298,12.344196,297.70462,15.26141988,,
2014-07-10,361.7160183,1.6295748,11.340867,283.8423,14.75675739,,
2014-07-11,361.6942,1.7318171,9.685899,277.34137,14.23442942,,
2014-07-12,361.670694,1.6714836,8.69183,267.06354,11.89902955,,
2014-07-13,361.6455898,1.6788346,9.388719,261.81567,12.96636502,,
2014-07-14,361.6189836,1.6361618,8.991588,259.9585,11.79464779,,
2014-07-15,361.5909791,1.5512941,7.2447824,258.8821,8.542986249,,
2014-07-16,361.5616877,1.6465675,8.469971,260.49185,11.25219064,,
2014-07-17,361.5312283,1.5539672,12.302383,262.52225,14.55690404,,
2014-07-18,361.4997282,1.54633,15.438289,265.64145,18.08837736,,
2014-07-19,361.4673229,1.6181191,12.947817,262.88104,16.61168171,,
2014-07-20,361.4341564,1.6428443,12.01074,261.42252,15.8839553,,
2014-07-21,361.4003816,1.7862318,7.999332,259.60175,12.50620189,,
2014-07-22,361.3661605,1.677116,15.252993,256.74448,21.02216088,,
2014-07-23,361.3316642,1.5918666,11.499529,256.7493,14.27872647,,
2014-07-24,361.2970737,1.6755885,3.091801,256.6709,4.253460023,,
2014-07-25,361.2625795,1.7296214,10.861541,256.85995,15.92170694,,
2014-07-26,361.2283823,1.6085726,14.811565,257.76724,18.77925514,,
2014-07-27,361.1946931,1.498598,10.313004,255.39728,11.34884236,,
2014-07-28,361.1617334,1.6437036,15.073901,262.08856,19.95578202,,
2014-07-29,361.129733,1.6954452,14.648035,261.82187,20.63207763,,
2014-07-30,361.0989276,1.7925323,11.013042,262.03702,17.33953136,,
2014-07-31,361.0695561,1.9880431,16.337753,264.87024,31.6402566,,
2014-08-01,361.0418583,1.9534851,16.146824,263.26392,30.19280051,,
2014-08-02,361.0160723,1.933724,14.520591,262.20883,26.60537274,,
2014-08-03,360.9924311,1.8844644,13.716972,265.23523,23.8687792,,
2014-08-04,360.9711612,1.6087637,13.761172,261.22046,17.45163093,,
2014-08-05,360.9524786,1.7707665,7.5853987,259.3481,11.65459235,,
2014-08-06,360.9365875,2.0557272,10.540876,261.77304,21.82748754,,
2014-08-07,360.9236773,2.0268016,12.365198,261.8762,24.88969828,,
2014-08-08,360.9139205,2.046754,15.705207,260.9345,32.23821895,,
2014-08-09,360.9074709,1.7469006,14.805838,258.49103,22.13938034,,
2014-08-10,360.9044615,1.5564492,13.226381,256.55887,15.70026599,,
2014-08-11,360.9050034,1.8845599,8.794071,274.16516,15.30403462,,
2014-08-12,360.9091847,1.9258003,12.6782255,261.5806,23.03971232,,
2014-08-13,360.9170693,1.825181,12.5742655,259.92206,20.52535061,,
2014-08-14,360.9286964,2.016205,11.4949465,259.70828,22.89667444,,
2014-08-15,360.9440812,1.8647988,9.43731,257.29504,16.08082269,,
2014-08-16,360.9632158,1.702605,14.037828,256.34995,19.9399381,,
2014-08-17,360.9860713,1.674252,12.9282465,255.97052,17.75731738,,
2014-08-18,361.0126004,1.5667593,14.529756,256.075,17.47668118,,
2014-08-19,361.0427411,1.6983091,15.831219,257.32388,22.37401424,,
2014-08-20,361.07642,1.7532966,14.917436,256.50116,22.46989508,,
2014-08-21,361.1135565,1.7596925,11.796804,256.85583,17.89921604,,
2014-08-22,361.1540558,1.6487632,15.475424,255.83029,20.61366471,,
2014-08-23,361.1978038,1.4062839,14.044606,254.01434,13.60979707,,
2014-08-24,361.2446632,1.3091013,14.750182,254.22675,12.38625359,,
2014-08-25,361.2944723,1.4329185,8.436653,260.73038,8.488075746,,
2014-08-26,361.3470468,1.5364017,15.478575,259.99698,17.90344531,,
2014-08-27,361.4021835,1.519791,15.404876,259.09036,17.43500289,,
2014-08-28,361.4596664,1.5452797,14.265797,261.7284,16.69192092,,
2014-08-29,361.5192737,1.6988819,13.733202,264.28876,19.42201418,,
2014-08-30,361.5807857,1.6448492,15.750934,262.00403,20.88115743,,
2014-08-31,361.6439909,1.5483347,14.647749,264.3073,17.20666341,,
2014-09-01,361.7086927,1.3005095,11.2407255,263.1285,9.315742605,,
2014-09-02,361.7747127,1.0303458,10.723499,260.83963,5.578258115,,
2014-09-03,361.841892,0.79722196,10.473575,259.35297,3.261741455,,
2014-09-04,361.9100903,1.0283409,7.6548967,264.00214,3.966519859,,
2014-09-05,361.9791823,1.5402203,10.614766,290.1115,12.33877915,,
2014-09-06,362.0490596,1.5561628,8.423288,262.73123,9.995114844,,
2014-09-07,362.1196323,1.6052314,10.622786,253.81091,13.41250217,,
2014-09-08,362.1908298,1.6560185,13.57664,254.65082,18.24394485,,
2014-09-09,362.2626013,1.5088125,10.569134,254.82266,11.78978895,,
2014-09-10,362.3349164,1.3419411,11.321106,256.1073,9.989686183,,
2014-09-11,362.4077641,1.5692414,14.6723795,263.47836,17.70419343,,
2014-09-12,362.481152,1.7516737,11.914703,265.65244,17.91371745,,
2014-09-13,362.5551055,1.8869466,13.722605,263.9217,23.94152788,,
2014-09-14,362.6296652,1.7598835,12.002721,261.86514,18.21560626,,
2014-09-15,362.7048855,1.6820803,11.434613,261.84247,15.85298321,,
2014-09-16,362.7808315,1.8908604,8.964666,264.70392,15.70540451,,
2014-09-17,362.8575769,1.6470448,8.69202,261.13248,11.55387385,,
2014-09-18,362.9352002,1.5720099,7.123638,263.4337,8.625980568,,
2014-09-19,363.0137825,1.9110035,9.464708,270.34012,16.93660133,,
2014-09-20,363.0934035,1.8744407,10.446939,261.1572,17.9857499,,
2014-09-21,363.1741388,1.856398,8.117421,266.33838,13.7074394,,
2014-09-22,363.2560567,1.9022208,11.643871,260.30215,20.64502047,,
2014-09-23,363.3392173,1.7313396,10.415151,257.57477,15.29770127,,
2014-09-24,363.4236722,1.7351582,14.114295,260.92487,20.82252654,,
2014-09-25,363.5094635,1.5551127,10.263076,260.17432,12.16178611,,
2014-09-26,363.5966234,1.5283827,8.235511,258.70615,9.426508382,,
2014-09-27,363.6851732,1.6279519,10.971611,262.60065,14.24785935,,
2014-09-28,363.7751232,1.6747295,15.81079,260.6032,21.72896254,,
2014-09-29,363.8664715,1.2558323,9.28514,259.53027,7.175428384,,
2014-09-30,363.959204,1.2373122,9.625566,263.14706,7.220727348,,
2014-10-01,364.0532964,1.6550639,14.617392,264.9046,19.61984201,,
2014-10-02,364.1487172,1.8720541,11.425926,263.167,19.62114184,,
2014-10-03,364.2454311,2.110619,16.15236,263.94647,35.2575193,,
2014-10-04,364.3434013,2.1016455,16.112839,261.16547,34.87282032,,
2014-10-05,364.4425929,1.853152,11.150034,260.22653,18.76265777,,
2014-10-06,364.5429755,2.0629826,12.585912,264.67365,26.24653039,,
2014-10-07,364.6445266,1.8115298,10.147659,260.43964,16.31747328,,
2014-10-08,364.7472335,1.8002651,12.05093,266.53564,19.13769234,,
2014-10-09,364.8510845,1.6974499,8.951397,260.41077,12.6380721,,
2014-10-10,364.9560589,1.60905,12.390783,257.19125,15.71932563,,
2014-10-11,365.062119,1.4751136,9.733058,256.17673,10.37758563,,
2014-10-12,365.1692054,1.5069988,8.760564,256.67712,9.748862829,,
2014-10-13,365.2772372,1.7198842,18.67653,260.46643,27.07015132,,
2014-10-14,365.3861158,1.7418407,16.84715,260.1578,25.04605851,,
2014-10-15,365.4957331,1.6903855,14.988843,258.15353,20.98629185,,
2014-10-16,365.6059629,1.6804574,5.904751,271.8179,8.170576176,,
2014-10-17,365.7166628,1.7823176,9.098698,269.05133,14.16268258,,
2014-10-18,365.8276766,1.6458992,13.333683,258.89517,17.69916077,,
2014-10-19,365.9388356,1.4383599,7.5130367,260.041,7.616347032,,
2014-10-20,366.0499618,1.3650434,7.0428753,259.0897,6.430414941,,
2014-10-21,366.1608695,1.671961,7.1647835,257.8133,9.814121665,,
2014-10-22,366.2713684,1.5890981,12.007399,258.4113,14.85752395,,
2014-10-23,366.3812659,1.5485258,7.5116053,255.55469,8.826036737,,
2014-10-24,366.4903698,1.750719,9.874632,257.92877,14.83029841,,
2014-10-25,366.5984909,1.5565448,9.994153,259.11166,11.86493392,,
2014-10-26,366.7054455,1.5577857,11.744681,257.63528,13.96537915,,
2014-10-27,366.8110581,1.5779287,9.657355,255.63374,11.78227153,,
2014-10-28,366.9151633,1.5738237,8.566103,282.44974,10.39660476,,
2014-10-29,367.0176085,1.9488072,11.641484,282.03455,21.66417607,,
2014-10-30,367.1182557,2.0368254,13.001658,265.92117,26.43032007,,
2014-10-31,367.2169833,1.8432239,15.846302,260.4204,26.38032821,,
2014-11-01,367.3136878,1.7062327,15.216811,257.13348,21.70682217,,
2014-11-02,367.408285,1.8176394,11.17896,268.276,18.09726469,,
2014-11-03,367.5007109,1.9510031,11.803869,272.17737,22.01589676,,
2014-11-04,367.5909228,1.7315307,8.98901,261.25,13.20591007,,
2014-11-05,367.678899,1.2986002,7.445162,256.98367,6.152068507,,
2014-11-06,367.7646396,0.91855705,8.469111,256.71082,3.501435854,,
2014-11-07,367.8481655,1.0576485,7.26693,263.49005,3.983178531,,
2014-11-08,367.929518,1.1372657,9.361416,263.52237,5.932824571,,
2014-11-09,368.0087598,1.1383158,11.076241,262.6103,7.032569044,,
2014-11-10,368.0859748,1.4574528,9.602367,260.56198,9.994553071,,
2014-11-11,368.1612679,1.7249436,11.718619,260.5723,17.08528839,,
2014-11-12,368.2347636,1.9812652,15.223494,265.1754,29.28165661,,
2014-11-13,368.3066048,1.8927699,13.945801,260.2011,24.48134001,,
2014-11-14,368.3769498,1.6555411,10.158924,263.71207,13.64343497,,
2014-11-15,368.4459703,1.8540113,8.551974,264.53687,14.40413574,,
2014-11-16,368.5138479,1.8242266,13.419888,261.30844,21.88278229,,
2014-11-17,368.5807708,1.6747296,7.085357,262.63498,9.737494155,,
2014-11-18,368.64693,1.8292861,9.105858,273.6971,14.93070182,,
2014-11-19,368.7125163,1.9621723,14.537965,260.79703,27.42672677,,
2014-11-20,368.7777158,1.7949189,9.430245,258.94257,14.8870524,,
2014-11-21,368.842707,1.7173064,9.95148,257.13626,14.38067699,,
2014-11-22,368.907657,1.7965417,5.27125,271.72235,8.336510441,,
2014-11-23,368.9727186,1.5462345,5.8006945,276.8513,6.795584104,,
2014-11-24,369.038028,1.2789347,4.6863403,265.7844,3.756009166,,
2014-11-25,369.1037021,1.5628453,6.136156,263.49832,7.343861102,,
2014-11-26,369.169837,1.7668525,8.2788515,269.8995,12.66387932,,
2014-11-27,369.2365072,1.7821267,6.886123,259.88837,10.71637764,,
2014-11-28,369.3037649,1.7321036,11.144975,258.45456,16.38411197,,
2014-11-29,369.3716403,1.7183566,9.7132015,256.74033,14.05351847,,
2014-11-30,369.4401424,1.7940598,12.811781,257.2586,20.20595662,,
2014-12-01,369.5092606,1.676257,11.874226,255.87292,16.34867647,,
2014-12-02,369.5789665,1.3894823,13.156788,254.05972,12.44663616,,
2014-12-03,369.6492198,0.96743476,12.047016,254.99176,5.524830293,,
2014-12-04,369.7199687,1.415544,8.686961,261.50226,8.529247137,,
2014-12-05,369.7911504,1.1674324,8.918557,256.50803,5.9559927,,
2014-12-06,369.8626918,1.1497715,10.500209,264.31006,6.801694197,,
2014-12-07,369.9345102,1.4896243,5.6820326,260.85684,6.178076728,,
2014-12-08,370.0065133,1.2903904,11.938187,277.13998,9.740398032,,
2014-12-09,370.0786005,1.3237072,11.122731,277.5359,9.549736231,,
2014-12-10,370.150663,1.4450425,10.651997,287.46457,10.89904275,,
2014-12-11,370.2225843,1.3076694,7.805444,263.5574,6.540178696,,
2014-12-12,370.2942414,1.1614182,7.1269794,258.17825,4.710628315,,
2014-12-13,370.3655046,1.3333493,8.478562,259.44778,7.385946455,,
2014-12-14,370.4362386,1.4056157,8.556557,260.99225,8.283775615,,
2014-12-15,370.5063033,1.1423253,7.9739385,257.49094,5.098571957,,
2014-12-16,370.5755536,0.93908185,12.058759,255.82892,5.210814217,,
2014-12-17,370.6438409,1.4633716,10.384411,284.14404,10.89650427,,
2014-12-18,370.7110131,1.4767365,14.91715,264.4111,15.93998673,,
2014-12-19,370.7769158,1.5025119,10.4427395,259.5227,11.55171233,,
2014-12-20,370.8413922,1.3731577,8.823856,260.5503,8.152584806,,
2014-12-21,370.9042844,1.4134438,10.164938,264.9733,9.950797867,,
2014-12-22,370.9654338,1.2686245,6.441164,260.3599,5.079566212,,
2014-12-23,371.0246816,1.0964069,6.373003,258.17413,3.753908848,,
2014-12-24,371.0818697,1.0680541,5.5960193,256.94516,3.127964293,,
2014-12-25,371.1368413,1.1192229,6.654336,262.02808,4.084453735,,
2014-12-26,371.1894416,1.1675279,5.733774,266.5171,3.829756713,,
2014-12-27,371.2395182,1.2501044,8.400187,265.89917,6.432467517,,
2014-12-28,371.2869223,1.3304855,8.691352,261.9614,7.538825848,,
2014-12-29,371.331509,1.4059021,6.1633635,261.1091,5.969308461,,
2014-12-30,371.3731382,1.5084306,5.9042735,272.80698,6.582838716,,
2014-12-31,371.411675,1.7869953,7.83036,300.0244,12.2524977,,
2015-01-01,371.446991,1.76017,11.533419,263.35257,17.50908211,,
2015-01-02,371.4789646,1.5615089,7.448885,257.96725,8.899718648,,
2015-01-03,371.5074815,1.4401737,7.1913223,257.2201,7.308606584,,
2015-01-04,371.5324361,1.2614646,7.1432085,254.6467,5.569799245,,
2015-01-05,371.5537317,1.221847,7.647546,258.6319,5.594378313,,
2015-01-06,371.5712816,1.315402,9.454684,264.13892,8.016044028,,
2015-01-07,371.5850095,1.3558787,7.638859,260.5056,6.881232794,,
2015-01-08,371.5948505,1.3463323,8.827867,260.51935,7.840728065,,
2015-01-09,371.6007517,1.1850934,9.56695,259.81277,6.583771402,,
2015-01-10,371.6026732,1.0145941,9.797974,256.64136,4.942162576,,
2015-01-11,371.6005883,1.1221824,8.031504,260.06848,4.955869549,,
2015-01-12,371.5944822,1.3418455,8.481045,258.3707,7.482564613,,
2015-01-13,371.5843491,1.2793165,8.431785,259.6265,6.761944573,,
2015-01-14,371.5701902,1.2679564,8.871016,269.8748,6.988405275,,
2015-01-15,371.5520114,1.2496271,8.2788515,265.15,6.334714444,,
2015-01-16,371.5298207,1.6648967,7.644205,278.52155,10.38252511,,
2015-01-17,371.5036259,1.5848975,10.426033,268.8843,12.83268506,,
2015-01-18,371.4734325,1.7192158,9.511105,265.58368,13.77488062,,
2015-01-19,371.4392409,1.9490938,11.716137,263.86603,21.80951468,,
2015-01-20,371.4010466,1.7331536,13.082518,261.2493,19.2557983,,
2015-01-21,371.3588391,1.4154484,6.3247933,256.9225,6.209126396,,
2015-01-22,371.3126019,1.058985,7.4917483,259.0443,4.116791528,,
2015-01-23,371.2623121,0.910729,11.658763,258.71643,4.73834726,,
2015-01-24,371.2079396,0.982709,9.6005535,265.49295,4.542994585,,
2015-01-25,371.1494475,1.3908187,16.053938,269.42526,15.21663783,,
2015-01-26,371.0867909,1.4707224,15.610411,267.15842,16.54519278,,
2015-01-27,371.0199171,1.4402692,5.5471416,263.9712,5.638358411,,
2015-01-28,370.9487672,1.3450915,9.376881,262.63293,8.313006902,,
2015-01-29,370.8732775,1.116168,5.992864,259.83133,3.65838693,,
2015-01-30,370.7933811,1.1813703,8.036468,264.23032,5.495831342,,
2015-01-31,370.70901,1.215069,6.222169,281.65997,4.501318719,,
2015-02-01,370.6200967,1.2649014,5.077648,281.48947,3.980815204,,
2015-02-02,370.5265759,1.5517715,5.994296,271.20206,7.072774428,,
2015-02-03,370.4283863,1.6384531,7.781005,264.81592,10.23528178,,
2015-02-04,370.325473,1.7476641,9.728094,256.95892,14.55927566,,
2015-02-05,370.2177884,1.9254186,10.714717,259.30484,19.46377657,,
2015-02-06,370.1052948,1.9144402,7.481152,260.22104,13.43532477,,
2015-02-07,369.9879659,1.6088591,8.151597,254.391,10.33891116,,
2015-02-08,369.8657885,1.327335,6.279066,256.45715,5.420660658,,
2015-02-09,369.7387642,1.5056622,10.56207,257.70743,11.73276079,,
2015-02-10,369.6069112,1.6343482,11.357287,256.0255,14.86482699,,
2015-02-11,369.4702656,1.5519624,14.179974,255.91554,16.73531553,,
2015-02-12,369.3288827,1.5186454,12.748775,255.9829,14.40712401,,
2015-02-13,369.1828388,1.5034665,13.191824,255.8097,14.61128594,,
2015-02-14,369.0322339,1.5079534,12.501713,258.1226,13.92968983,,
2015-02-15,368.877193,1.4290998,13.848522,255.75333,13.85876792,,
2015-02-16,368.7178635,1.2265248,13.002709,254.54224,9.584789758,,
2015-02-17,368.5544108,0.92676693,11.847401,254.15594,4.986091283,,
2015-02-18,368.3870121,0.8653835,13.882698,261.2177,5.094331206,,
2015-02-19,368.2158498,1.0594623,11.959666,258.28204,6.577883022,,
2015-02-20,368.0411073,1.2609874,13.298648,257.18576,10.36155806,,
2015-02-21,367.8629819,1.3516784,13.527858,256.29633,12.11077299,,
2015-02-22,367.6816921,1.3136836,15.44898,256.58228,13.06403837,,
2015-02-23,367.4974809,1.142039,13.7467575,255.74507,8.78533288,,
2015-02-24,367.3106148,1.185666,15.119915,256.41934,10.41526111,,
2015-02-25,367.1213782,1.2766435,13.062851,255.95059,10.43213816,,
2015-02-26,366.9300652,1.3305807,14.395914,256.3754,12.48871524,,
2015-02-27,366.7369693,1.1148317,12.414363,255.71758,7.560301909,,
2015-02-28,366.5423745,1.167337,13.102278,255.488,8.748536182,,
2015-03-01,366.3465554,1.0784597,11.809502,256.1506,6.730316782,,
2015-03-02,366.1497767,0.91263825,10.839394,258.55493,4.423829865,,
2015-03-03,365.9522941,1.0900109,10.332287,257.8236,6.015257494,,
2015-03-04,365.7543534,1.2572643,12.682713,257.51498,9.823390596,,
2015-03-05,365.5561911,1.5731554,14.920681,256.8682,18.09372462,,
2015-03-06,365.3580339,1.8714812,12.489875,264.42,21.43508004,,
2015-03-07,365.1600993,2.0524814,13.150965,274.31845,27.14639488,,
2015-03-08,364.9625952,1.7917687,11.799859,262.39444,18.56251379,,
2015-03-09,364.7657199,1.4437059,6.2841253,262.21228,6.417980283,,
2015-03-10,364.5696626,1.4806505,10.384889,264.46472,11.15585997,,
2015-03-11,364.3746025,1.4508657,8.69097,264.14716,8.964349041,,
2015-03-12,364.1807098,1.370485,7.887543,262.46866,7.259160403,,
2015-03-13,363.9881451,1.4504839,9.338505,262.60132,9.627183746,,
2015-03-14,363.7970594,1.6071407,6.245558,270.63635,7.904513124,,
2015-03-15,363.6075945,1.6598369,12.404243,290.07233,16.74546362,,
2015-03-16,363.4198824,1.8166848,14.653572,317.55368,23.69729351,,
2015-03-17,363.2340389,1.723989,6.0112886,269.3847,8.754526058,,
2015-03-18,363.0501625,1.5729645,11.325211,260.52692,13.73030626,,
2015-03-19,362.8683332,1.306142,11.400723,270.6487,9.530359065,,
2015-03-20,362.6886126,1.0515387,8.156275,304.39792,4.419147136,,
